time	V(vi)	V(vo)
3.000021433274261e-02	2.000000e+00	1.938491e+00
3.000030391242963e-02	2.000000e+00	1.938491e+00
3.000043214254390e-02	2.000000e+00	1.938490e+00
3.000064716834849e-02	2.000000e+00	1.938489e+00
3.000107491861975e-02	2.000000e+00	1.938488e+00
3.000193041916226e-02	2.000000e+00	1.938484e+00
3.000364142024729e-02	2.000000e+00	1.938477e+00
3.000706342241734e-02	2.000000e+00	1.938463e+00
3.001390742675745e-02	2.000000e+00	1.938435e+00
3.002759543543767e-02	2.000000e+00	1.938378e+00
3.005497145279810e-02	2.000000e+00	1.938265e+00
3.010972348751897e-02	2.000000e+00	1.938040e+00
3.021922755696070e-02	2.000000e+00	1.937588e+00
3.026424862633306e-02	2.000000e+00	1.937402e+00
3.030086646558736e-02	2.000000e+00	1.937251e+00
3.033596232420826e-02	2.000000e+00	1.937107e+00
3.037854576759424e-02	2.000000e+00	1.936931e+00
3.044592324182175e-02	2.000000e+00	1.936654e+00
3.051666138483256e-02	2.000000e+00	1.936362e+00
3.062374195397933e-02	2.000000e+00	1.935921e+00
3.080623564270005e-02	2.000000e+00	1.935170e+00
3.100154814270005e-02	2.000000e+00	1.934366e+00
3.119686064270005e-02	2.000000e+00	1.933562e+00
3.139217314270006e-02	2.000000e+00	1.932759e+00
3.146236151062051e-02	2.000000e+00	1.932470e+00
3.152140399655096e-02	2.000000e+00	1.932227e+00
3.156701264341422e-02	2.000000e+00	1.932040e+00
3.161267869276697e-02	2.000000e+00	1.931852e+00
3.165287686146561e-02	2.000000e+00	1.931687e+00
3.170586404935154e-02	2.000000e+00	1.931469e+00
3.175558216547300e-02	2.000000e+00	1.931265e+00
3.181392317970084e-02	2.000000e+00	1.931025e+00
3.188845183064783e-02	2.000000e+00	1.930719e+00
3.197167776435073e-02	2.000000e+00	1.930377e+00
3.210464660378173e-02	2.000000e+00	1.929831e+00
3.229857055482420e-02	2.000000e+00	1.929035e+00
3.249388305482420e-02	2.000000e+00	1.928233e+00
3.264772643536735e-02	2.000000e+00	1.927602e+00
3.284303893536735e-02	2.000000e+00	1.926801e+00
3.303835143536735e-02	2.000000e+00	1.926001e+00
3.317240283145975e-02	2.000000e+00	1.925452e+00
3.330429404720386e-02	2.000000e+00	1.924911e+00
3.348593801676178e-02	2.000000e+00	1.924168e+00
3.368125051676178e-02	2.000000e+00	1.923368e+00
3.387656301676178e-02	2.000000e+00	1.922569e+00
3.407187551676179e-02	2.000000e+00	1.921770e+00
3.426718801676179e-02	2.000000e+00	1.920972e+00
3.446250051676179e-02	2.000000e+00	1.920174e+00
3.465781301676180e-02	2.000000e+00	1.919376e+00
3.472806386959727e-02	2.000000e+00	1.919089e+00
3.476516165862659e-02	2.000000e+00	1.918938e+00
3.477845225393199e-02	2.000000e+00	1.918883e+00
3.479993211650385e-02	2.000000e+00	1.918796e+00
3.482193026373517e-02	2.000000e+00	1.918706e+00
3.484431527801604e-02	2.000000e+00	1.918615e+00
3.487770273873474e-02	2.000000e+00	1.918478e+00
3.491319441139516e-02	2.000000e+00	1.918333e+00
3.496970569846423e-02	2.000000e+00	1.918103e+00
3.500000100000000e-02	2.000000e+00	1.917979e+00
3.500000200000000e-02	7.991606e-09	-8.201955e-02
3.500001799999999e-02	0.000000e+00	-8.201958e-02
3.500002591238285e-02	0.000000e+00	-8.201955e-02
3.500003343300981e-02	0.000000e+00	-8.201958e-02
3.500004847426372e-02	0.000000e+00	-8.201955e-02
3.500007855677154e-02	0.000000e+00	-8.201958e-02
3.500013487675802e-02	0.000000e+00	-8.201955e-02
3.500019395052047e-02	0.000000e+00	-8.201957e-02
3.500026911253541e-02	0.000000e+00	-8.201953e-02
3.500036267969841e-02	0.000000e+00	-8.201955e-02
3.500051039275353e-02	0.000000e+00	-8.201949e-02
