time	V(vi)	V(vo)	I(C1)	I(D1)	I(R1)	I(VI)
2.018820767571589e-02	1.000000e+00	1.957776e+00	-2.114188e-01	-2.112230e-01	1.957776e-04	-2.114188e-01
2.023703580071589e-02	1.000000e+00	1.957572e+00	2.110272e-01	2.112230e-01	1.957572e-04	2.110272e-01
2.028586392571589e-02	1.000000e+00	1.957369e+00	-2.114187e-01	-2.112229e-01	1.957369e-04	-2.114187e-01
2.033469205071589e-02	1.000000e+00	1.957165e+00	2.110272e-01	2.112229e-01	1.957166e-04	2.110272e-01
2.038352017571589e-02	1.000000e+00	1.956962e+00	-2.114186e-01	-2.112229e-01	1.956962e-04	-2.114186e-01
2.043234830071589e-02	1.000000e+00	1.956759e+00	2.110272e-01	2.112229e-01	1.956759e-04	2.110272e-01
2.048117642571589e-02	1.000000e+00	1.956556e+00	-2.114185e-01	-2.112229e-01	1.956556e-04	-2.114185e-01
2.053000455071589e-02	1.000000e+00	1.956352e+00	2.110272e-01	2.112229e-01	1.956352e-04	2.110272e-01
2.057883267571589e-02	1.000000e+00	1.956149e+00	-2.114184e-01	-2.112228e-01	1.956149e-04	-2.114184e-01
2.062766080071590e-02	1.000000e+00	1.955946e+00	2.110272e-01	2.112228e-01	1.955946e-04	2.110272e-01
2.067648892571590e-02	1.000000e+00	1.955743e+00	-2.114184e-01	-2.112228e-01	1.955743e-04	-2.114184e-01
2.072531705071590e-02	1.000000e+00	1.955540e+00	2.110272e-01	2.112228e-01	1.955539e-04	2.110272e-01
2.077414517571590e-02	1.000000e+00	1.955336e+00	-2.114183e-01	-2.112228e-01	1.955336e-04	-2.114183e-01
2.082297330071590e-02	1.000000e+00	1.955133e+00	2.110272e-01	2.112227e-01	1.955133e-04	2.110272e-01
2.087180142571590e-02	1.000000e+00	1.954930e+00	-2.114182e-01	-2.112227e-01	1.954930e-04	-2.114182e-01
2.092062955071590e-02	1.000000e+00	1.954727e+00	2.110272e-01	2.112227e-01	1.954727e-04	2.110272e-01
2.096945767571590e-02	1.000000e+00	1.954524e+00	-2.114181e-01	-2.112227e-01	1.954524e-04	-2.114181e-01
2.101828580071590e-02	1.000000e+00	1.954321e+00	2.110272e-01	2.112226e-01	1.954321e-04	2.110272e-01
2.106711392571590e-02	1.000000e+00	1.954118e+00	-2.114180e-01	-2.112226e-01	1.954118e-04	-2.114180e-01
2.111594205071590e-02	1.000000e+00	1.953915e+00	2.110272e-01	2.112226e-01	1.953915e-04	2.110272e-01
2.116477017571590e-02	1.000000e+00	1.953712e+00	-2.114180e-01	-2.112226e-01	1.953712e-04	-2.114180e-01
2.121359830071590e-02	1.000000e+00	1.953509e+00	2.110272e-01	2.112226e-01	1.953509e-04	2.110272e-01
2.126242642571590e-02	1.000000e+00	1.953306e+00	-2.114179e-01	-2.112225e-01	1.953306e-04	-2.114179e-01
2.131125455071591e-02	1.000000e+00	1.953103e+00	2.110272e-01	2.112225e-01	1.953103e-04	2.110272e-01
2.136008267571591e-02	1.000000e+00	1.952900e+00	-2.114178e-01	-2.112225e-01	1.952900e-04	-2.114178e-01
2.140891080071591e-02	1.000000e+00	1.952697e+00	2.110272e-01	2.112225e-01	1.952697e-04	2.110272e-01
2.145773892571591e-02	1.000000e+00	1.952495e+00	-2.114177e-01	-2.112225e-01	1.952494e-04	-2.114177e-01
2.150656705071591e-02	1.000000e+00	1.952292e+00	2.110272e-01	2.112225e-01	1.952292e-04	2.110272e-01
2.155539517571591e-02	1.000000e+00	1.952089e+00	-2.114176e-01	-2.112224e-01	1.952089e-04	-2.114176e-01
2.160422330071591e-02	1.000000e+00	1.951886e+00	2.110272e-01	2.112224e-01	1.951886e-04	2.110272e-01
2.165305142571591e-02	1.000000e+00	1.951683e+00	-2.114176e-01	-2.112224e-01	1.951683e-04	-2.114176e-01
2.170187955071591e-02	1.000000e+00	1.951481e+00	2.110272e-01	2.112224e-01	1.951481e-04	2.110272e-01
2.175070767571591e-02	1.000000e+00	1.951278e+00	-2.114175e-01	-2.112224e-01	1.951278e-04	-2.114175e-01
2.179953580071591e-02	1.000000e+00	1.951075e+00	2.110272e-01	2.112223e-01	1.951075e-04	2.110272e-01
2.184836392571591e-02	1.000000e+00	1.950872e+00	-2.114174e-01	-2.112223e-01	1.950872e-04	-2.114174e-01
2.189719205071591e-02	1.000000e+00	1.950670e+00	2.110272e-01	2.112223e-01	1.950670e-04	2.110272e-01
2.194602017571591e-02	1.000000e+00	1.950467e+00	-2.114173e-01	-2.112223e-01	1.950467e-04	-2.114173e-01
2.199484830071591e-02	1.000000e+00	1.950264e+00	2.110272e-01	2.112222e-01	1.950264e-04	2.110272e-01
2.204367642571592e-02	1.000000e+00	1.950062e+00	-2.114172e-01	-2.112222e-01	1.950062e-04	-2.114172e-01
2.209250455071592e-02	1.000000e+00	1.949859e+00	2.110272e-01	2.112222e-01	1.949859e-04	2.110272e-01
2.214133267571592e-02	1.000000e+00	1.949657e+00	-2.114172e-01	-2.112222e-01	1.949657e-04	-2.114172e-01
2.219016080071592e-02	1.000000e+00	1.949454e+00	2.110272e-01	2.112222e-01	1.949454e-04	2.110272e-01
2.223898892571592e-02	1.000000e+00	1.949252e+00	-2.114171e-01	-2.112221e-01	1.949252e-04	-2.114171e-01
2.228781705071592e-02	1.000000e+00	1.949049e+00	2.110272e-01	2.112221e-01	1.949049e-04	2.110272e-01
2.233664517571592e-02	1.000000e+00	1.948847e+00	-2.114170e-01	-2.112221e-01	1.948847e-04	-2.114170e-01
2.238547330071592e-02	1.000000e+00	1.948644e+00	2.110272e-01	2.112221e-01	1.948644e-04	2.110272e-01
2.243430142571592e-02	1.000000e+00	1.948442e+00	-2.114169e-01	-2.112221e-01	1.948442e-04	-2.114169e-01
2.248312955071592e-02	1.000000e+00	1.948239e+00	2.110272e-01	2.112221e-01	1.948239e-04	2.110272e-01
2.253195767571592e-02	1.000000e+00	1.948037e+00	-2.114168e-01	-2.112220e-01	1.948037e-04	-2.114168e-01
2.258078580071592e-02	1.000000e+00	1.947835e+00	2.110272e-01	2.112220e-01	1.947835e-04	2.110272e-01
2.262961392571592e-02	1.000000e+00	1.947632e+00	-2.114168e-01	-2.112220e-01	1.947632e-04	-2.114168e-01
2.267844205071592e-02	1.000000e+00	1.947430e+00	2.110272e-01	2.112220e-01	1.947430e-04	2.110272e-01
2.272727017571593e-02	1.000000e+00	1.947228e+00	-2.114167e-01	-2.112219e-01	1.947228e-04	-2.114167e-01
2.277609830071593e-02	1.000000e+00	1.947025e+00	2.110272e-01	2.112219e-01	1.947025e-04	2.110272e-01
2.282492642571593e-02	1.000000e+00	1.946823e+00	-2.114166e-01	-2.112219e-01	1.946823e-04	-2.114166e-01
2.287375455071593e-02	1.000000e+00	1.946621e+00	2.110272e-01	2.112219e-01	1.946621e-04	2.110272e-01
2.292258267571593e-02	1.000000e+00	1.946419e+00	-2.114165e-01	-2.112219e-01	1.946419e-04	-2.114165e-01
2.297141080071593e-02	1.000000e+00	1.946216e+00	2.110272e-01	2.112218e-01	1.946217e-04	2.110272e-01
2.302023892571593e-02	1.000000e+00	1.946014e+00	-2.114164e-01	-2.112218e-01	1.946014e-04	-2.114164e-01
2.306906705071593e-02	1.000000e+00	1.945812e+00	2.110272e-01	2.112218e-01	1.945812e-04	2.110272e-01
2.311789517571593e-02	1.000000e+00	1.945610e+00	-2.114163e-01	-2.112218e-01	1.945610e-04	-2.114163e-01
2.316672330071593e-02	1.000000e+00	1.945408e+00	2.110272e-01	2.112218e-01	1.945408e-04	2.110272e-01
2.321555142571593e-02	1.000000e+00	1.945206e+00	-2.114163e-01	-2.112217e-01	1.945206e-04	-2.114163e-01
2.326437955071593e-02	1.000000e+00	1.945004e+00	2.110272e-01	2.112217e-01	1.945004e-04	2.110272e-01
2.331320767571593e-02	1.000000e+00	1.944802e+00	-2.114162e-01	-2.112217e-01	1.944802e-04	-2.114162e-01
2.336203580071593e-02	1.000000e+00	1.944600e+00	2.110272e-01	2.112217e-01	1.944600e-04	2.110272e-01
2.341086392571593e-02	1.000000e+00	1.944398e+00	-2.114161e-01	-2.112217e-01	1.944398e-04	-2.114161e-01
2.345969205071594e-02	1.000000e+00	1.944196e+00	2.110272e-01	2.112216e-01	1.944196e-04	2.110272e-01
2.350852017571594e-02	1.000000e+00	1.943994e+00	-2.114160e-01	-2.112216e-01	1.943994e-04	-2.114160e-01
2.355734830071594e-02	1.000000e+00	1.943792e+00	2.110272e-01	2.112216e-01	1.943792e-04	2.110272e-01
2.360617642571594e-02	1.000000e+00	1.943590e+00	-2.114159e-01	-2.112216e-01	1.943590e-04	-2.114159e-01
2.365500455071594e-02	1.000000e+00	1.943388e+00	2.110272e-01	2.112216e-01	1.943388e-04	2.110272e-01
2.370383267571594e-02	1.000000e+00	1.943186e+00	-2.114159e-01	-2.112215e-01	1.943186e-04	-2.114159e-01
2.375266080071594e-02	1.000000e+00	1.942984e+00	2.110272e-01	2.112215e-01	1.942984e-04	2.110272e-01
2.380148892571594e-02	1.000000e+00	1.942782e+00	-2.114158e-01	-2.112215e-01	1.942782e-04	-2.114158e-01
2.385031705071594e-02	1.000000e+00	1.942580e+00	2.110272e-01	2.112215e-01	1.942580e-04	2.110272e-01
2.389914517571594e-02	1.000000e+00	1.942379e+00	-2.114157e-01	-2.112215e-01	1.942379e-04	-2.114157e-01
2.394797330071594e-02	1.000000e+00	1.942177e+00	2.110272e-01	2.112214e-01	1.942177e-04	2.110272e-01
2.399680142571594e-02	1.000000e+00	1.941975e+00	-2.114156e-01	-2.112214e-01	1.941975e-04	-2.114156e-01
2.404562955071594e-02	1.000000e+00	1.941773e+00	2.110272e-01	2.112214e-01	1.941773e-04	2.110272e-01
2.409445767571594e-02	1.000000e+00	1.941572e+00	-2.114155e-01	-2.112214e-01	1.941572e-04	-2.114155e-01
2.414328580071595e-02	1.000000e+00	1.941370e+00	2.110272e-01	2.112214e-01	1.941370e-04	2.110272e-01
2.419211392571595e-02	1.000000e+00	1.941168e+00	-2.114155e-01	-2.112213e-01	1.941168e-04	-2.114155e-01
2.424094205071595e-02	1.000000e+00	1.940967e+00	2.110272e-01	2.112213e-01	1.940967e-04	2.110272e-01
2.428977017571595e-02	1.000000e+00	1.940765e+00	-2.114154e-01	-2.112213e-01	1.940765e-04	-2.114154e-01
2.433859830071595e-02	1.000000e+00	1.940563e+00	2.110272e-01	2.112213e-01	1.940563e-04	2.110272e-01
2.438742642571595e-02	1.000000e+00	1.940362e+00	-2.114153e-01	-2.112213e-01	1.940362e-04	-2.114153e-01
2.443625455071595e-02	1.000000e+00	1.940160e+00	2.110272e-01	2.112212e-01	1.940160e-04	2.110272e-01
2.448508267571595e-02	1.000000e+00	1.939959e+00	-2.114152e-01	-2.112212e-01	1.939959e-04	-2.114152e-01
2.453391080071595e-02	1.000000e+00	1.939757e+00	2.110272e-01	2.112212e-01	1.939757e-04	2.110272e-01
2.458273892571595e-02	1.000000e+00	1.939556e+00	-2.114151e-01	-2.112212e-01	1.939556e-04	-2.114151e-01
2.463156705071595e-02	1.000000e+00	1.939354e+00	2.110272e-01	2.112212e-01	1.939354e-04	2.110272e-01
2.468039517571595e-02	1.000000e+00	1.939153e+00	-2.114151e-01	-2.112211e-01	1.939153e-04	-2.114151e-01
2.472922330071595e-02	1.000000e+00	1.938951e+00	2.110272e-01	2.112211e-01	1.938951e-04	2.110272e-01
2.477805142571595e-02	1.000000e+00	1.938750e+00	-2.114150e-01	-2.112211e-01	1.938750e-04	-2.114150e-01
2.482687955071596e-02	1.000000e+00	1.938548e+00	2.110272e-01	2.112211e-01	1.938548e-04	2.110272e-01
2.487570767571596e-02	1.000000e+00	1.938347e+00	-2.114149e-01	-2.112211e-01	1.938347e-04	-2.114149e-01
2.492453580071596e-02	1.000000e+00	1.938146e+00	2.110272e-01	2.112210e-01	1.938146e-04	2.110272e-01
2.497336392571596e-02	1.000000e+00	1.937944e+00	-2.114148e-01	-2.112210e-01	1.937944e-04	-2.114148e-01
2.500000100000000e-02	1.000000e+00	1.937834e+00	2.110272e-01	2.112210e-01	1.937834e-04	2.110272e-01
2.500000200000000e-02	-1.000000e+00	-6.216422e-02	-7.989967e-02	-7.990590e-02	-6.216422e-06	-7.989967e-02
2.500001799999999e-02	-1.000000e+00	-6.216422e-02	7.987796e-02	7.986286e-02	-6.216423e-06	7.987796e-02
2.500002129729873e-02	-1.000000e+00	-6.216422e-02	-7.970005e-02	-7.970657e-02	-6.216422e-06	-7.970005e-02
2.500002446873848e-02	-1.000000e+00	-6.216422e-02	7.954080e-02	7.953371e-02	-6.216423e-06	7.954080e-02
2.500003081161798e-02	-1.000000e+00	-6.216422e-02	-7.944266e-02	-7.944983e-02	-6.216422e-06	-7.944266e-02
2.500004349737698e-02	-1.000000e+00	-6.216422e-02	7.941227e-02	7.940554e-02	-6.216422e-06	7.941227e-02
2.500006886889498e-02	-1.000000e+00	-6.216421e-02	-7.937844e-02	-7.938489e-02	-6.216421e-06	-7.937844e-02
2.500011961193098e-02	-1.000000e+00	-6.216421e-02	7.938017e-02	7.937383e-02	-6.216421e-06	7.938017e-02
2.500022109800298e-02	-1.000000e+00	-6.216419e-02	-7.936239e-02	-7.936867e-02	-6.216419e-06	-7.936239e-02
2.500042407014697e-02	-1.000000e+00	-6.216417e-02	7.937215e-02	7.936590e-02	-6.216417e-06	7.937215e-02
2.500083001443495e-02	-1.000000e+00	-6.216411e-02	-7.935838e-02	-7.936461e-02	-6.216411e-06	-7.935838e-02
2.500164190301092e-02	-1.000000e+00	-6.216401e-02	7.937015e-02	7.936392e-02	-6.216401e-06	7.937015e-02
2.500326568016286e-02	-1.000000e+00	-6.216379e-02	-7.935738e-02	-7.936360e-02	-6.216379e-06	-7.935738e-02
2.500651323446674e-02	-1.000000e+00	-6.216337e-02	7.936964e-02	7.936343e-02	-6.216337e-06	7.936964e-02
2.501300834307449e-02	-1.000000e+00	-6.216250e-02	-7.935712e-02	-7.936335e-02	-6.216250e-06	-7.935712e-02
2.502599856028999e-02	-1.000000e+00	-6.216079e-02	7.936952e-02	7.936330e-02	-6.216079e-06	7.936952e-02
2.505197899472099e-02	-1.000000e+00	-6.215735e-02	-7.935707e-02	-7.936328e-02	-6.215735e-06	-7.935707e-02
2.510080711972099e-02	-1.000000e+00	-6.215090e-02	7.936949e-02	7.936327e-02	-6.215090e-06	7.936949e-02
2.514963524472099e-02	-1.000000e+00	-6.214444e-02	-7.935704e-02	-7.936326e-02	-6.214444e-06	-7.935704e-02
2.519846336972099e-02	-1.000000e+00	-6.213798e-02	7.936946e-02	7.936325e-02	-6.213798e-06	7.936946e-02
2.524729149472099e-02	-1.000000e+00	-6.213152e-02	-7.935702e-02	-7.936323e-02	-6.213153e-06	-7.935702e-02
2.529611961972099e-02	-1.000000e+00	-6.212508e-02	7.936944e-02	7.936323e-02	-6.212507e-06	7.936944e-02
2.534494774472099e-02	-1.000000e+00	-6.211862e-02	-7.935700e-02	-7.936321e-02	-6.211862e-06	-7.935700e-02
2.539377586972099e-02	-1.000000e+00	-6.211217e-02	7.936941e-02	7.936320e-02	-6.211217e-06	7.936941e-02
2.544260399472099e-02	-1.000000e+00	-6.210571e-02	-7.935698e-02	-7.936319e-02	-6.210571e-06	-7.935698e-02
2.549143211972099e-02	-1.000000e+00	-6.209926e-02	7.936939e-02	7.936318e-02	-6.209926e-06	7.936939e-02
2.554026024472099e-02	-1.000000e+00	-6.209281e-02	-7.935696e-02	-7.936317e-02	-6.209280e-06	-7.935696e-02
2.558908836972099e-02	-1.000000e+00	-6.208636e-02	7.936937e-02	7.936316e-02	-6.208636e-06	7.936937e-02
2.563791649472099e-02	-1.000000e+00	-6.207991e-02	-7.935694e-02	-7.936314e-02	-6.207990e-06	-7.935694e-02
2.568674461972099e-02	-1.000000e+00	-6.207346e-02	7.936934e-02	7.936314e-02	-6.207346e-06	7.936934e-02
2.573557274472099e-02	-1.000000e+00	-6.206701e-02	-7.935692e-02	-7.936312e-02	-6.206701e-06	-7.935692e-02
2.578440086972100e-02	-1.000000e+00	-6.206056e-02	7.936932e-02	7.936312e-02	-6.206056e-06	7.936932e-02
2.583322899472100e-02	-1.000000e+00	-6.205411e-02	-7.935689e-02	-7.936310e-02	-6.205411e-06	-7.935689e-02
2.588205711972100e-02	-1.000000e+00	-6.204767e-02	7.936930e-02	7.936309e-02	-6.204767e-06	7.936930e-02
2.593088524472100e-02	-1.000000e+00	-6.204122e-02	-7.935688e-02	-7.936308e-02	-6.204122e-06	-7.935688e-02
2.597971336972100e-02	-1.000000e+00	-6.203478e-02	7.936928e-02	7.936307e-02	-6.203478e-06	7.936928e-02
2.602854149472100e-02	-1.000000e+00	-6.202833e-02	-7.935686e-02	-7.936306e-02	-6.202833e-06	-7.935686e-02
2.607736961972100e-02	-1.000000e+00	-6.202189e-02	7.936925e-02	7.936305e-02	-6.202189e-06	7.936925e-02
2.612619774472100e-02	-1.000000e+00	-6.201544e-02	-7.935683e-02	-7.936303e-02	-6.201544e-06	-7.935683e-02
2.617502586972100e-02	-1.000000e+00	-6.200900e-02	7.936922e-02	7.936303e-02	-6.200900e-06	7.936922e-02
2.622385399472100e-02	-1.000000e+00	-6.200256e-02	-7.935681e-02	-7.936301e-02	-6.200255e-06	-7.935681e-02
2.627268211972100e-02	-1.000000e+00	-6.199612e-02	7.936920e-02	7.936300e-02	-6.199612e-06	7.936920e-02
2.632151024472100e-02	-1.000000e+00	-6.198968e-02	-7.935679e-02	-7.936299e-02	-6.198968e-06	-7.935679e-02
2.637033836972100e-02	-1.000000e+00	-6.198324e-02	7.936918e-02	7.936298e-02	-6.198324e-06	7.936918e-02
2.641916649472100e-02	-1.000000e+00	-6.197679e-02	-7.935677e-02	-7.936297e-02	-6.197679e-06	-7.935677e-02
2.646799461972101e-02	-1.000000e+00	-6.197036e-02	7.936916e-02	7.936296e-02	-6.197036e-06	7.936916e-02
2.651682274472101e-02	-1.000000e+00	-6.196392e-02	-7.935675e-02	-7.936294e-02	-6.196392e-06	-7.935675e-02
2.656565086972101e-02	-1.000000e+00	-6.195749e-02	7.936914e-02	7.936294e-02	-6.195749e-06	7.936914e-02
2.661447899472101e-02	-1.000000e+00	-6.195104e-02	-7.935673e-02	-7.936292e-02	-6.195105e-06	-7.935673e-02
2.666330711972101e-02	-1.000000e+00	-6.194462e-02	7.936911e-02	7.936291e-02	-6.194462e-06	7.936911e-02
2.671213524472101e-02	-1.000000e+00	-6.193817e-02	-7.935671e-02	-7.936290e-02	-6.193817e-06	-7.935671e-02
2.676096336972101e-02	-1.000000e+00	-6.193174e-02	7.936908e-02	7.936289e-02	-6.193175e-06	7.936908e-02
2.680979149472101e-02	-1.000000e+00	-6.192530e-02	-7.935669e-02	-7.936288e-02	-6.192531e-06	-7.935669e-02
2.685861961972101e-02	-1.000000e+00	-6.191888e-02	7.936906e-02	7.936287e-02	-6.191888e-06	7.936906e-02
2.690744774472101e-02	-1.000000e+00	-6.191244e-02	-7.935667e-02	-7.936285e-02	-6.191244e-06	-7.935667e-02
2.695627586972101e-02	-1.000000e+00	-6.190601e-02	7.936904e-02	7.936285e-02	-6.190601e-06	7.936904e-02
2.700510399472101e-02	-1.000000e+00	-6.189958e-02	-7.935665e-02	-7.936284e-02	-6.189958e-06	-7.935665e-02
2.705393211972101e-02	-1.000000e+00	-6.189315e-02	7.936902e-02	7.936282e-02	-6.189315e-06	7.936902e-02
2.710276024472101e-02	-1.000000e+00	-6.188672e-02	-7.935663e-02	-7.936282e-02	-6.188672e-06	-7.935663e-02
2.715158836972102e-02	-1.000000e+00	-6.188029e-02	7.936899e-02	7.936280e-02	-6.188029e-06	7.936899e-02
2.720041649472102e-02	-1.000000e+00	-6.187386e-02	-7.935660e-02	-7.936279e-02	-6.187386e-06	-7.935660e-02
2.724924461972102e-02	-1.000000e+00	-6.186743e-02	7.936896e-02	7.936278e-02	-6.186744e-06	7.936896e-02
2.729807274472102e-02	-1.000000e+00	-6.186100e-02	-7.935658e-02	-7.936277e-02	-6.186100e-06	-7.935658e-02
2.734690086972102e-02	-1.000000e+00	-6.185458e-02	7.936894e-02	7.936276e-02	-6.185458e-06	7.936894e-02
2.739572899472102e-02	-1.000000e+00	-6.184815e-02	-7.935656e-02	-7.936275e-02	-6.184815e-06	-7.935656e-02
2.744455711972102e-02	-1.000000e+00	-6.184173e-02	7.936892e-02	7.936274e-02	-6.184173e-06	7.936892e-02
2.749338524472102e-02	-1.000000e+00	-6.183530e-02	-7.935654e-02	-7.936273e-02	-6.183530e-06	-7.935654e-02
2.754221336972102e-02	-1.000000e+00	-6.182888e-02	7.936890e-02	7.936271e-02	-6.182888e-06	7.936890e-02
2.759104149472102e-02	-1.000000e+00	-6.182245e-02	-7.935652e-02	-7.936271e-02	-6.182245e-06	-7.935652e-02
2.763986961972102e-02	-1.000000e+00	-6.181604e-02	7.936887e-02	7.936269e-02	-6.181604e-06	7.936887e-02
2.768869774472102e-02	-1.000000e+00	-6.180961e-02	-7.935650e-02	-7.936268e-02	-6.180961e-06	-7.935650e-02
2.773752586972102e-02	-1.000000e+00	-6.180319e-02	7.936885e-02	7.936267e-02	-6.180319e-06	7.936885e-02
2.778635399472102e-02	-1.000000e+00	-6.179677e-02	-7.935648e-02	-7.936266e-02	-6.179676e-06	-7.935648e-02
2.783518211972102e-02	-1.000000e+00	-6.179035e-02	7.936883e-02	7.936265e-02	-6.179035e-06	7.936883e-02
2.788401024472103e-02	-1.000000e+00	-6.178392e-02	-7.935645e-02	-7.936264e-02	-6.178393e-06	-7.935645e-02
2.793283836972103e-02	-1.000000e+00	-6.177751e-02	7.936880e-02	7.936262e-02	-6.177751e-06	7.936880e-02
2.798166649472103e-02	-1.000000e+00	-6.177109e-02	-7.935644e-02	-7.936262e-02	-6.177109e-06	-7.935644e-02
2.803049461972103e-02	-1.000000e+00	-6.176468e-02	7.936878e-02	7.936260e-02	-6.176468e-06	7.936878e-02
2.807932274472103e-02	-1.000000e+00	-6.175826e-02	-7.935642e-02	-7.936259e-02	-6.175826e-06	-7.935642e-02
2.812815086972103e-02	-1.000000e+00	-6.175185e-02	7.936876e-02	7.936258e-02	-6.175184e-06	7.936876e-02
2.817697899472103e-02	-1.000000e+00	-6.174542e-02	-7.935639e-02	-7.936257e-02	-6.174542e-06	-7.935639e-02
2.822580711972103e-02	-1.000000e+00	-6.173902e-02	7.936873e-02	7.936256e-02	-6.173902e-06	7.936873e-02
2.827463524472103e-02	-1.000000e+00	-6.173260e-02	-7.935637e-02	-7.936255e-02	-6.173259e-06	-7.935637e-02
2.832346336972103e-02	-1.000000e+00	-6.172619e-02	7.936871e-02	7.936253e-02	-6.172619e-06	7.936871e-02
2.837229149472103e-02	-1.000000e+00	-6.171977e-02	-7.935635e-02	-7.936253e-02	-6.171977e-06	-7.935635e-02
2.842111961972103e-02	-1.000000e+00	-6.171336e-02	7.936869e-02	7.936251e-02	-6.171336e-06	7.936869e-02
2.846994774472103e-02	-1.000000e+00	-6.170695e-02	-7.935634e-02	-7.936250e-02	-6.170695e-06	-7.935634e-02
2.851877586972103e-02	-1.000000e+00	-6.170054e-02	7.936866e-02	7.936249e-02	-6.170054e-06	7.936866e-02
2.856760399472104e-02	-1.000000e+00	-6.169413e-02	-7.935631e-02	-7.936248e-02	-6.169413e-06	-7.935631e-02
2.861643211972104e-02	-1.000000e+00	-6.168772e-02	7.936864e-02	7.936247e-02	-6.168772e-06	7.936864e-02
2.866526024472104e-02	-1.000000e+00	-6.168131e-02	-7.935629e-02	-7.936246e-02	-6.168131e-06	-7.935629e-02
2.871408836972104e-02	-1.000000e+00	-6.167491e-02	7.936861e-02	7.936244e-02	-6.167490e-06	7.936861e-02
2.876291649472104e-02	-1.000000e+00	-6.166849e-02	-7.935627e-02	-7.936244e-02	-6.166849e-06	-7.935627e-02
2.881174461972104e-02	-1.000000e+00	-6.166209e-02	7.936859e-02	7.936242e-02	-6.166209e-06	7.936859e-02
2.886057274472104e-02	-1.000000e+00	-6.165568e-02	-7.935625e-02	-7.936241e-02	-6.165568e-06	-7.935625e-02
2.890940086972104e-02	-1.000000e+00	-6.164928e-02	7.936857e-02	7.936240e-02	-6.164928e-06	7.936857e-02
2.895822899472104e-02	-1.000000e+00	-6.164287e-02	-7.935622e-02	-7.936239e-02	-6.164287e-06	-7.935622e-02
2.900705711972104e-02	-1.000000e+00	-6.163647e-02	7.936855e-02	7.936238e-02	-6.163647e-06	7.936855e-02
2.905588524472104e-02	-1.000000e+00	-6.163006e-02	-7.935621e-02	-7.936237e-02	-6.163006e-06	-7.935621e-02
2.910471336972104e-02	-1.000000e+00	-6.162367e-02	7.936852e-02	7.936236e-02	-6.162367e-06	7.936852e-02
2.915354149472104e-02	-1.000000e+00	-6.161726e-02	-7.935619e-02	-7.936235e-02	-6.161726e-06	-7.935619e-02
2.920236961972104e-02	-1.000000e+00	-6.161086e-02	7.936849e-02	7.936233e-02	-6.161086e-06	7.936849e-02
2.925119774472104e-02	-1.000000e+00	-6.160446e-02	-7.935616e-02	-7.936233e-02	-6.160446e-06	-7.935616e-02
2.930002586972105e-02	-1.000000e+00	-6.159806e-02	7.936847e-02	7.936231e-02	-6.159806e-06	7.936847e-02
2.934885399472105e-02	-1.000000e+00	-6.159166e-02	-7.935614e-02	-7.936230e-02	-6.159166e-06	-7.935614e-02
2.939768211972105e-02	-1.000000e+00	-6.158527e-02	7.936845e-02	7.936229e-02	-6.158527e-06	7.936845e-02
2.944651024472105e-02	-1.000000e+00	-6.157886e-02	-7.935612e-02	-7.936228e-02	-6.157886e-06	-7.935612e-02
2.949533836972105e-02	-1.000000e+00	-6.157247e-02	7.936843e-02	7.936227e-02	-6.157247e-06	7.936843e-02
2.954416649472105e-02	-1.000000e+00	-6.156607e-02	-7.935610e-02	-7.936226e-02	-6.156607e-06	-7.935610e-02
2.959299461972105e-02	-1.000000e+00	-6.155968e-02	7.936841e-02	7.936225e-02	-6.155968e-06	7.936841e-02
2.964182274472105e-02	-1.000000e+00	-6.155328e-02	-7.935608e-02	-7.936224e-02	-6.155327e-06	-7.935608e-02
2.969065086972105e-02	-1.000000e+00	-6.154689e-02	7.936838e-02	7.936223e-02	-6.154689e-06	7.936838e-02
2.973947899472105e-02	-1.000000e+00	-6.154049e-02	-7.935606e-02	-7.936221e-02	-6.154049e-06	-7.935606e-02
2.978830711972105e-02	-1.000000e+00	-6.153410e-02	7.936835e-02	7.936221e-02	-6.153410e-06	7.936835e-02
2.983713524472105e-02	-1.000000e+00	-6.152770e-02	-7.935604e-02	-7.936219e-02	-6.152770e-06	-7.935604e-02
2.988596336972105e-02	-1.000000e+00	-6.152131e-02	7.936833e-02	7.936218e-02	-6.152131e-06	7.936833e-02
2.993479149472105e-02	-1.000000e+00	-6.151492e-02	-7.935601e-02	-7.936217e-02	-6.151492e-06	-7.935601e-02
2.998361961972106e-02	-1.000000e+00	-6.150853e-02	7.936831e-02	7.936216e-02	-6.150853e-06	7.936831e-02
3.000000000000000e-02	-1.000000e+00	-6.150638e-02	-7.935598e-02	-7.936212e-02	-6.150639e-06	-7.935598e-02
3.000000100000000e-02	1.000000e+00	1.938492e+00	-5.151509e-02	-5.132124e-02	1.938492e-04	-5.151509e-02
3.000001699999999e-02	1.000000e+00	1.938492e+00	5.111241e-02	5.130626e-02	1.938492e-04	5.111241e-02
3.000001959222118e-02	1.000000e+00	1.938492e+00	-5.140777e-02	-5.121395e-02	1.938492e-04	-5.140777e-02
3.000002209861885e-02	1.000000e+00	1.938492e+00	5.092473e-02	5.111849e-02	1.938492e-04	5.092473e-02
3.000002711141420e-02	1.000000e+00	1.938492e+00	-5.126483e-02	-5.107109e-02	1.938492e-04	-5.126483e-02
