time	V(vi)	V(vo)	V(n003)	I(D1)	I(D2)	I(R1)	I(VI)
0.000000000000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.929687603625553e-10	1.380583e-06	7.310245e-09	3.655122e-09	1.373272e-09	-1.373272e-09	-1.373272e-09	-1.373272e-09
5.859375207251105e-10	2.761165e-06	1.894693e-08	9.473465e-09	2.742219e-09	-2.742219e-09	-2.742219e-09	-2.742219e-09
1.171875041450221e-09	5.522331e-06	5.084591e-08	2.542296e-08	5.471485e-09	-5.471485e-09	-5.471485e-09	-5.471485e-09
2.343750082900442e-09	1.104466e-05	1.660725e-07	8.303625e-08	1.087859e-08	-1.087859e-08	-1.087859e-08	-1.087859e-08
4.687500165800884e-09	2.208932e-05	5.990299e-07	2.995150e-07	2.149029e-08	-2.149029e-08	-2.149029e-08	-2.149029e-08
9.375000331601768e-09	4.417865e-05	2.249992e-06	1.124996e-06	4.192865e-08	-4.192865e-08	-4.192865e-08	-4.192865e-08
1.875000066320354e-08	8.835729e-05	8.503172e-06	4.251589e-06	7.985413e-08	-7.985413e-08	-7.985413e-08	-7.985413e-08
3.750000132640707e-08	1.767146e-04	3.145923e-05	1.572966e-05	1.452554e-07	-1.452554e-07	-1.452554e-07	-1.452554e-07
7.073839446185965e-08	3.333468e-04	9.972152e-05	4.986127e-05	2.336253e-07	-2.336253e-07	-2.336253e-07	-2.336253e-07
1.059170904717750e-07	4.991225e-04	2.009780e-04	1.004912e-04	2.981446e-07	-2.981446e-07	-2.981446e-07	-2.981446e-07
1.611236663885889e-07	7.592774e-04	3.979156e-04	1.989667e-04	3.613617e-07	-3.613617e-07	-3.613617e-07	-3.613617e-07
2.304546989614688e-07	1.085992e-03	6.840504e-04	3.420520e-04	4.019418e-07	-4.019418e-07	-4.019418e-07	-4.019418e-07
3.402370770343796e-07	1.603329e-03	1.176114e-03	5.881371e-04	4.272154e-07	-4.272154e-07	-4.272154e-07	-4.272154e-07
4.948622781558705e-07	2.331984e-03	1.896838e-03	9.486286e-04	4.351455e-07	-4.351455e-07	-4.351455e-07	-4.351455e-07
7.688122087828359e-07	3.622942e-03	3.186825e-03	1.594007e-03	4.361169e-07	-4.361169e-07	-4.361169e-07	-4.361169e-07
1.283808687824314e-06	6.049805e-03	5.613850e-03	2.808775e-03	4.359550e-07	-4.359550e-07	-4.359550e-07	-4.359550e-07
2.313801645907271e-06	1.090353e-02	1.046733e-02	5.240123e-03	4.361989e-07	-4.361989e-07	-4.361989e-07	-4.361989e-07
4.373787562073184e-06	2.061096e-02	2.017461e-02	1.011148e-02	4.363557e-07	-4.363557e-07	-4.363557e-07	-4.363557e-07
8.493759394405013e-06	4.002571e-02	3.958876e-02	1.988891e-02	4.369462e-07	-4.369462e-07	-4.369462e-07	-4.369462e-07
1.673370305906867e-05	7.885426e-02	7.841626e-02	3.959066e-02	4.380036e-07	-4.380036e-07	-4.380036e-07	-4.380036e-07
3.321359038839598e-05	1.565040e-01	1.560628e-01	7.965269e-02	4.412124e-07	-4.412124e-07	-4.412124e-07	-4.412130e-07
6.251046538839598e-05	2.944979e-01	2.940445e-01	1.537662e-01	4.533798e-07	-4.533798e-07	-4.533798e-07	-4.534106e-07
9.180734038839597e-05	4.323920e-01	4.319075e-01	2.337758e-01	4.844932e-07	-4.844932e-07	-4.844932e-07	-4.848222e-07
1.211042153883960e-04	5.701396e-01	5.695925e-01	3.245214e-01	5.471337e-07	-5.471337e-07	-5.471337e-07	-5.471345e-07
1.504010903883960e-04	7.076941e-01	7.070699e-01	4.309644e-01	6.240971e-07	-6.240971e-07	-6.240971e-07	-6.241099e-07
1.796979653883960e-04	8.450087e-01	8.443353e-01	5.529766e-01	6.733385e-07	-6.733385e-07	-6.733385e-07	-6.733592e-07
2.089948403883960e-04	9.820369e-01	9.813539e-01	6.849799e-01	6.831161e-07	-6.831161e-07	-6.831161e-07	-6.831202e-07
2.382917153883960e-04	1.118733e+00	1.118062e+00	8.211208e-01	6.709499e-07	-6.709499e-07	-6.709499e-07	-6.715964e-07
2.675885903883960e-04	1.255049e+00	1.254395e+00	9.584444e-01	6.541026e-07	-6.541026e-07	-6.541026e-07	-6.541773e-07
2.968854653883960e-04	1.390940e+00	1.390305e+00	1.095851e+00	6.351855e-07	-6.351855e-07	-6.351855e-07	-6.351931e-07
3.261823403883960e-04	1.526360e+00	1.525743e+00	1.232824e+00	6.172991e-07	-6.172991e-07	-6.172991e-07	-6.172990e-07
3.554792153883960e-04	1.661263e+00	1.660662e+00	1.369230e+00	6.005412e-07	-6.005412e-07	-6.005412e-07	-6.005411e-07
3.847760903883961e-04	1.795603e+00	1.795018e+00	1.505009e+00	5.850438e-07	-5.850438e-07	-5.850438e-07	-5.850437e-07
4.140729653883961e-04	1.929334e+00	1.928764e+00	1.640120e+00	5.704468e-07	-5.704468e-07	-5.704468e-07	-5.704467e-07
4.433698403883961e-04	2.062412e+00	2.061855e+00	1.774524e+00	5.568295e-07	-5.568295e-07	-5.568295e-07	-5.568294e-07
4.726667153883961e-04	2.194791e+00	2.194247e+00	1.908183e+00	5.438709e-07	-5.438709e-07	-5.438709e-07	-5.438707e-07
5.019635903883962e-04	2.326426e+00	2.325894e+00	2.041057e+00	5.316949e-07	-5.316949e-07	-5.316949e-07	-5.316948e-07
5.312604653883962e-04	2.457273e+00	2.456753e+00	2.173105e+00	5.200432e-07	-5.200432e-07	-5.200432e-07	-5.200429e-07
5.605573403883962e-04	2.587287e+00	2.586778e+00	2.304284e+00	5.091140e-07	-5.091140e-07	-5.091140e-07	-5.091139e-07
5.898542153883963e-04	2.716425e+00	2.715926e+00	2.434543e+00	4.987806e-07	-4.987806e-07	-4.987806e-07	-4.987804e-07
6.191510903883963e-04	2.844642e+00	2.844153e+00	2.563823e+00	4.894694e-07	-4.894694e-07	-4.894694e-07	-4.894692e-07
6.484479653883963e-04	2.971895e+00	2.971414e+00	2.692043e+00	4.815082e-07	-4.815082e-07	-4.815082e-07	-4.815082e-07
6.777448403883963e-04	3.098142e+00	3.097666e+00	2.819076e+00	4.762126e-07	-4.762126e-07	-4.762126e-07	-4.762130e-07
7.070417153883964e-04	3.223338e+00	3.222863e+00	2.944708e+00	4.756799e-07	-4.756799e-07	-4.756799e-07	-4.756823e-07
7.363385903883964e-04	3.347443e+00	3.346958e+00	3.068555e+00	4.846605e-07	-4.846605e-07	-4.846605e-07	-4.846710e-07
7.656354653883964e-04	3.470413e+00	3.469901e+00	3.189926e+00	5.117471e-07	-5.117471e-07	-5.117471e-07	-5.117893e-07
7.949323403883964e-04	3.592207e+00	3.591634e+00	3.307645e+00	5.732864e-07	-5.732864e-07	-5.732864e-07	-5.734469e-07
8.242292153883965e-04	3.712785e+00	3.712088e+00	3.419996e+00	6.968885e-07	-6.968885e-07	-6.968885e-07	-6.974366e-07
8.535260903883965e-04	3.832103e+00	3.831175e+00	3.525306e+00	9.285160e-07	-9.285160e-07	-9.285160e-07	-9.285164e-07
8.828229653883965e-04	3.950124e+00	3.948791e+00	3.623041e+00	1.333574e-06	-1.333574e-06	-1.333574e-06	-1.333575e-06
9.121198403883965e-04	4.066806e+00	4.064791e+00	3.714816e+00	2.015404e-06	-2.015404e-06	-2.015404e-06	-2.015404e-06
9.414167153883966e-04	4.182111e+00	4.178978e+00	3.803158e+00	3.132196e-06	-3.132196e-06	-3.132196e-06	-3.132919e-06
9.707135903883966e-04	4.295998e+00	4.291064e+00	3.889231e+00	4.933822e-06	-4.933822e-06	-4.933822e-06	-4.934119e-06
1.000010465388397e-03	4.408429e+00	4.400638e+00	3.973023e+00	7.791332e-06	-7.791332e-06	-7.791332e-06	-7.791822e-06
1.029307340388397e-03	4.519367e+00	4.507127e+00	4.054253e+00	1.223995e-05	-1.223995e-05	-1.223995e-05	-1.224101e-05
1.058604215388397e-03	4.628774e+00	4.609772e+00	4.132431e+00	1.900143e-05	-1.900143e-05	-1.900143e-05	-1.900390e-05
1.087901090388397e-03	4.736611e+00	4.707638e+00	4.206897e+00	2.897401e-05	-2.897401e-05	-2.897401e-05	-2.897963e-05
1.117197965388397e-03	4.842844e+00	4.799692e+00	4.276914e+00	4.315260e-05	-4.315260e-05	-4.315260e-05	-4.316443e-05
1.146494840388397e-03	4.947437e+00	4.884963e+00	4.341784e+00	6.247422e-05	-6.247422e-05	-6.247422e-05	-6.249620e-05
1.175791715388397e-03	5.050353e+00	4.962729e+00	4.401001e+00	8.762405e-05	-8.762405e-05	-8.762405e-05	-8.765912e-05
1.205088590388397e-03	5.151557e+00	5.032670e+00	4.454354e+00	1.188872e-04	-1.188872e-04	-1.188872e-04	-1.189348e-04
1.234385465388397e-03	5.251016e+00	5.094905e+00	4.501950e+00	1.561107e-04	-1.561107e-04	-1.561107e-04	-1.561661e-04
1.263682340388397e-03	5.348696e+00	5.149913e+00	4.544157e+00	1.987828e-04	-1.987828e-04	-1.987828e-04	-1.988393e-04
1.292979215388397e-03	5.444563e+00	5.198393e+00	4.581494e+00	2.461706e-04	-2.461706e-04	-2.461706e-04	-2.462224e-04
1.322276090388397e-03	5.538586e+00	5.241129e+00	4.614543e+00	2.974568e-04	-2.974568e-04	-2.974568e-04	-2.975009e-04
1.351572965388397e-03	5.630732e+00	5.278895e+00	4.643870e+00	3.518372e-04	-3.518372e-04	-3.518372e-04	-3.518729e-04
1.380869840388397e-03	5.720970e+00	5.312395e+00	4.669992e+00	4.085758e-04	-4.085758e-04	-4.085758e-04	-4.086038e-04
1.410166715388397e-03	5.809270e+00	5.342244e+00	4.693361e+00	4.670258e-04	-4.670258e-04	-4.670258e-04	-4.670474e-04
1.439463590388397e-03	5.895601e+00	5.368968e+00	4.714363e+00	5.266328e-04	-5.266328e-04	-5.266328e-04	-5.266493e-04
1.468760465388397e-03	5.979935e+00	5.393008e+00	4.733322e+00	5.869269e-04	-5.869269e-04	-5.869269e-04	-5.869395e-04
1.498057340388397e-03	6.062242e+00	5.414730e+00	4.750510e+00	6.475120e-04	-6.475120e-04	-6.475120e-04	-6.475217e-04
1.527354215388397e-03	6.142495e+00	5.434441e+00	4.766154e+00	7.080546e-04	-7.080546e-04	-7.080546e-04	-7.080621e-04
1.556651090388397e-03	6.220667e+00	5.452394e+00	4.780443e+00	7.682730e-04	-7.682730e-04	-7.682730e-04	-7.682788e-04
1.585947965388397e-03	6.296731e+00	5.468803e+00	4.793535e+00	8.279283e-04	-8.279283e-04	-8.279283e-04	-8.279329e-04
1.615244840388397e-03	6.370662e+00	5.483845e+00	4.805563e+00	8.868172e-04	-8.868172e-04	-8.868172e-04	-8.868209e-04
1.644541715388397e-03	6.442434e+00	5.497668e+00	4.816640e+00	9.447657e-04	-9.447657e-04	-9.447657e-04	-9.447687e-04
1.673838590388397e-03	6.512023e+00	5.510399e+00	4.826859e+00	1.001624e-03	-1.001624e-03	-1.001624e-03	-1.001626e-03
1.703135465388397e-03	6.579405e+00	5.522143e+00	4.836300e+00	1.057263e-03	-1.057263e-03	-1.057263e-03	-1.057265e-03
1.732432340388397e-03	6.644559e+00	5.532989e+00	4.845031e+00	1.111569e-03	-1.111569e-03	-1.111569e-03	-1.111571e-03
1.761729215388397e-03	6.707460e+00	5.543015e+00	4.853107e+00	1.164446e-03	-1.164446e-03	-1.164446e-03	-1.164447e-03
1.791026090388397e-03	6.768089e+00	5.552284e+00	4.860579e+00	1.215806e-03	-1.215806e-03	-1.215806e-03	-1.215807e-03
1.820322965388397e-03	6.826425e+00	5.560853e+00	4.867488e+00	1.265573e-03	-1.265573e-03	-1.265573e-03	-1.265574e-03
1.849619840388397e-03	6.882448e+00	5.568770e+00	4.873870e+00	1.313678e-03	-1.313678e-03	-1.313678e-03	-1.313679e-03
1.878916715388397e-03	6.936139e+00	5.576078e+00	4.879758e+00	1.360061e-03	-1.360061e-03	-1.360061e-03	-1.360062e-03
1.908213590388397e-03	6.987479e+00	5.582814e+00	4.885181e+00	1.404665e-03	-1.404665e-03	-1.404665e-03	-1.404666e-03
1.937510465388397e-03	7.036452e+00	5.589013e+00	4.890164e+00	1.447439e-03	-1.447439e-03	-1.447439e-03	-1.447440e-03
1.966807340388397e-03	7.083041e+00	5.594707e+00	4.894733e+00	1.488334e-03	-1.488334e-03	-1.488334e-03	-1.488335e-03
1.996104215388397e-03	7.127229e+00	5.599924e+00	4.898911e+00	1.527306e-03	-1.527306e-03	-1.527306e-03	-1.527307e-03
2.025401090388397e-03	7.169003e+00	5.604692e+00	4.902719e+00	1.564311e-03	-1.564311e-03	-1.564311e-03	-1.564312e-03
2.054697965388397e-03	7.208348e+00	5.609038e+00	4.906182e+00	1.599310e-03	-1.599310e-03	-1.599310e-03	-1.599311e-03
2.083994840388396e-03	7.245250e+00	5.612987e+00	4.909318e+00	1.632263e-03	-1.632263e-03	-1.632263e-03	-1.632264e-03
2.113291715388396e-03	7.279697e+00	5.616562e+00	4.912149e+00	1.663135e-03	-1.663135e-03	-1.663135e-03	-1.663136e-03
2.142588590388396e-03	7.311677e+00	5.619786e+00	4.914694e+00	1.691892e-03	-1.691892e-03	-1.691892e-03	-1.691892e-03
2.171885465388396e-03	7.341181e+00	5.622680e+00	4.916971e+00	1.718501e-03	-1.718501e-03	-1.718501e-03	-1.718502e-03
2.201182340388396e-03	7.368196e+00	5.625262e+00	4.918996e+00	1.742935e-03	-1.742935e-03	-1.742935e-03	-1.742935e-03
2.230479215388396e-03	7.392715e+00	5.627550e+00	4.920785e+00	1.765165e-03	-1.765165e-03	-1.765165e-03	-1.765166e-03
2.259776090388395e-03	7.414730e+00	5.629560e+00	4.922353e+00	1.785169e-03	-1.785169e-03	-1.785169e-03	-1.785169e-03
2.289072965388395e-03	7.434231e+00	5.631307e+00	4.923710e+00	1.802924e-03	-1.802924e-03	-1.802924e-03	-1.802925e-03
2.318369840388395e-03	7.451214e+00	5.632802e+00	4.924870e+00	1.818412e-03	-1.818412e-03	-1.818412e-03	-1.818413e-03
2.347666715388395e-03	7.465672e+00	5.634055e+00	4.925839e+00	1.831617e-03	-1.831617e-03	-1.831617e-03	-1.831617e-03
2.376963590388395e-03	7.477600e+00	5.635076e+00	4.926628e+00	1.842524e-03	-1.842524e-03	-1.842524e-03	-1.842525e-03
2.406260465388394e-03	7.486995e+00	5.635872e+00	4.927241e+00	1.851123e-03	-1.851123e-03	-1.851123e-03	-1.851123e-03
2.435557340388394e-03	7.493853e+00	5.636448e+00	4.927685e+00	1.857404e-03	-1.857404e-03	-1.857404e-03	-1.857405e-03
2.464854215388394e-03	7.498171e+00	5.636809e+00	4.927963e+00	1.861362e-03	-1.861362e-03	-1.861362e-03	-1.861362e-03
2.494151090388394e-03	7.499949e+00	5.636958e+00	4.928077e+00	1.862992e-03	-1.862992e-03	-1.862992e-03	-1.862992e-03
2.523447965388394e-03	7.499186e+00	5.636894e+00	4.928029e+00	1.862292e-03	-1.862292e-03	-1.862292e-03	-1.862292e-03
2.552744840388393e-03	7.495882e+00	5.636619e+00	4.927816e+00	1.859263e-03	-1.859263e-03	-1.859263e-03	-1.859264e-03
2.582041715388393e-03	7.490037e+00	5.636128e+00	4.927439e+00	1.853909e-03	-1.853909e-03	-1.853909e-03	-1.853909e-03
2.611338590388393e-03	7.481656e+00	5.635421e+00	4.926894e+00	1.846235e-03	-1.846235e-03	-1.846235e-03	-1.846235e-03
2.640635465388393e-03	7.470738e+00	5.634490e+00	4.926176e+00	1.836248e-03	-1.836248e-03	-1.836248e-03	-1.836248e-03
2.669932340388393e-03	7.457290e+00	5.633331e+00	4.925279e+00	1.823959e-03	-1.823959e-03	-1.823959e-03	-1.823959e-03
2.699229215388392e-03	7.441315e+00	5.631934e+00	4.924197e+00	1.809381e-03	-1.809381e-03	-1.809381e-03	-1.809381e-03
2.728526090388392e-03	7.422818e+00	5.630290e+00	4.922920e+00	1.792528e-03	-1.792528e-03	-1.792528e-03	-1.792529e-03
2.757822965388392e-03	7.401806e+00	5.628386e+00	4.921438e+00	1.773420e-03	-1.773420e-03	-1.773420e-03	-1.773420e-03
2.787119840388392e-03	7.378286e+00	5.626211e+00	4.919739e+00	1.752076e-03	-1.752076e-03	-1.752076e-03	-1.752076e-03
2.816416715388392e-03	7.352266e+00	5.623748e+00	4.917810e+00	1.728519e-03	-1.728519e-03	-1.728519e-03	-1.728519e-03
2.845713590388392e-03	7.323755e+00	5.620981e+00	4.915636e+00	1.702774e-03	-1.702774e-03	-1.702774e-03	-1.702775e-03
2.875010465388391e-03	7.292763e+00	5.617892e+00	4.913200e+00	1.674871e-03	-1.674871e-03	-1.674871e-03	-1.674872e-03
2.904307340388391e-03	7.259299e+00	5.614460e+00	4.910486e+00	1.644840e-03	-1.644840e-03	-1.644840e-03	-1.644840e-03
2.933604215388391e-03	7.223376e+00	5.610662e+00	4.907474e+00	1.612713e-03	-1.612713e-03	-1.612713e-03	-1.612714e-03
2.962901090388391e-03	7.185005e+00	5.606478e+00	4.904144e+00	1.578527e-03	-1.578527e-03	-1.578527e-03	-1.578527e-03
2.992197965388391e-03	7.144199e+00	5.601882e+00	4.900476e+00	1.542317e-03	-1.542317e-03	-1.542317e-03	-1.542318e-03
3.021494840388390e-03	7.100973e+00	5.596848e+00	4.896449e+00	1.504125e-03	-1.504125e-03	-1.504125e-03	-1.504126e-03
3.050791715388390e-03	7.055341e+00	5.591349e+00	4.892039e+00	1.463993e-03	-1.463993e-03	-1.463993e-03	-1.463993e-03
3.080088590388390e-03	7.007318e+00	5.585356e+00	4.887225e+00	1.421963e-03	-1.421963e-03	-1.421963e-03	-1.421963e-03
3.109385465388390e-03	6.956921e+00	5.578838e+00	4.881981e+00	1.378083e-03	-1.378083e-03	-1.378083e-03	-1.378084e-03
3.138682340388390e-03	6.904167e+00	5.571764e+00	4.876283e+00	1.332403e-03	-1.332403e-03	-1.332403e-03	-1.332404e-03
3.167979215388389e-03	6.849073e+00	5.564095e+00	4.870102e+00	1.284978e-03	-1.284978e-03	-1.284978e-03	-1.284979e-03
3.197276090388389e-03	6.791658e+00	5.555792e+00	4.863408e+00	1.235866e-03	-1.235866e-03	-1.235866e-03	-1.235867e-03
3.226572965388389e-03	6.731943e+00	5.546809e+00	4.856166e+00	1.185133e-03	-1.185133e-03	-1.185133e-03	-1.185134e-03
3.255869840388389e-03	6.669946e+00	5.537094e+00	4.848337e+00	1.132852e-03	-1.132852e-03	-1.132852e-03	-1.132853e-03
3.285166715388389e-03	6.605689e+00	5.526585e+00	4.839875e+00	1.079104e-03	-1.079104e-03	-1.079104e-03	-1.079105e-03
3.314463590388388e-03	6.539194e+00	5.515210e+00	4.830726e+00	1.023984e-03	-1.023984e-03	-1.023984e-03	-1.023985e-03
3.343760465388388e-03	6.470483e+00	5.502886e+00	4.820828e+00	9.675965e-04	-9.675965e-04	-9.675965e-04	-9.675983e-04
3.373057340388388e-03	6.399580e+00	5.489514e+00	4.810105e+00	9.100653e-04	-9.100653e-04	-9.100653e-04	-9.100674e-04
3.402354215388388e-03	6.326508e+00	5.474977e+00	4.798470e+00	8.515309e-04	-8.515309e-04	-8.515309e-04	-8.515335e-04
3.431651090388388e-03	6.251293e+00	5.459136e+00	4.785819e+00	7.921571e-04	-7.921571e-04	-7.921571e-04	-7.921603e-04
3.460947965388388e-03	6.173959e+00	5.441824e+00	4.772027e+00	7.321350e-04	-7.321350e-04	-7.321350e-04	-7.321389e-04
3.490244840388387e-03	6.094534e+00	5.422846e+00	4.756948e+00	6.716881e-04	-6.716881e-04	-6.716881e-04	-6.716931e-04
3.519541715388387e-03	6.013043e+00	5.401964e+00	4.740404e+00	6.110799e-04	-6.110799e-04	-6.110799e-04	-6.110863e-04
3.548838590388387e-03	5.929515e+00	5.378893e+00	4.722185e+00	5.506221e-04	-5.506221e-04	-5.506221e-04	-5.506302e-04
3.578135465388387e-03	5.843978e+00	5.353294e+00	4.702039e+00	4.906841e-04	-4.906841e-04	-4.906841e-04	-4.906945e-04
3.607432340388387e-03	5.756461e+00	5.324757e+00	4.679663e+00	4.317046e-04	-4.317046e-04	-4.317046e-04	-4.317180e-04
3.636729215388386e-03	5.666994e+00	5.292791e+00	4.654697e+00	3.742023e-04	-3.742023e-04	-3.742023e-04	-3.742196e-04
3.666026090388386e-03	5.575605e+00	5.256820e+00	4.626719e+00	3.187854e-04	-3.187854e-04	-3.187854e-04	-3.188074e-04
3.695322965388386e-03	5.482328e+00	5.216175e+00	4.595235e+00	2.661537e-04	-2.661537e-04	-2.661537e-04	-2.661811e-04
3.724619840388386e-03	5.387194e+00	5.170108e+00	4.559699e+00	2.170858e-04	-2.170858e-04	-2.170858e-04	-2.171190e-04
3.753916715388386e-03	5.290234e+00	5.117833e+00	4.519532e+00	1.724004e-04	-1.724004e-04	-1.724004e-04	-1.724385e-04
3.783213590388385e-03	5.191481e+00	5.058603e+00	4.474178e+00	1.328776e-04	-1.328776e-04	-1.328776e-04	-1.329182e-04
3.812510465388385e-03	5.090970e+00	4.991831e+00	4.423198e+00	9.913812e-05	-9.913812e-05	-9.913812e-05	-9.917707e-05
3.841807340388385e-03	4.988733e+00	4.917234e+00	4.366365e+00	7.149861e-05	-7.149861e-05	-7.149861e-05	-7.153143e-05
3.871104215388385e-03	4.884806e+00	4.834948e+00	4.303763e+00	4.985764e-05	-4.985764e-05	-4.985764e-05	-4.988135e-05
3.900401090388385e-03	4.779223e+00	4.745543e+00	4.235794e+00	3.368059e-05	-3.368059e-05	-3.368059e-05	-3.369512e-05
3.929697965388385e-03	4.672022e+00	4.649913e+00	4.163107e+00	2.210873e-05	-2.210873e-05	-2.210873e-05	-2.211636e-05
3.958994840388385e-03	4.563237e+00	4.549089e+00	4.086470e+00	1.414782e-05	-1.414782e-05	-1.414782e-05	-1.415135e-05
3.988291715388385e-03	4.452907e+00	4.444060e+00	4.006631e+00	8.846376e-06	-8.846376e-06	-8.846376e-06	-8.847866e-06
4.017588590388386e-03	4.341067e+00	4.335660e+00	3.924251e+00	5.406831e-06	-5.406831e-06	-5.406831e-06	-5.407435e-06
4.046885465388386e-03	4.227756e+00	4.224536e+00	3.839878e+00	3.220122e-06	-3.220122e-06	-3.220122e-06	-3.220369e-06
4.076182340388386e-03	4.113013e+00	4.111161e+00	3.753972e+00	1.851897e-06	-1.851897e-06	-1.851897e-06	-1.852005e-06
4.105479215388386e-03	3.996876e+00	3.995870e+00	3.666940e+00	1.006211e-06	-1.006211e-06	-1.006211e-06	-1.006267e-06
4.134776090388387e-03	3.879385e+00	3.878897e+00	3.579177e+00	4.888939e-07	-4.888939e-07	-4.888939e-07	-4.889320e-07
4.164072965388387e-03	3.760580e+00	3.760405e+00	3.491091e+00	1.750064e-07	-1.750064e-07	-1.750064e-07	-1.750395e-07
4.193369840388387e-03	3.640500e+00	3.640514e+00	3.403090e+00	-1.383267e-08	1.383267e-08	1.383267e-08	1.383267e-08
4.222666715388387e-03	3.519187e+00	3.519314e+00	3.315541e+00	-1.268630e-07	1.268630e-07	1.268630e-07	1.268365e-07
4.251963590388388e-03	3.396682e+00	3.396875e+00	3.228725e+00	-1.939850e-07	1.939850e-07	1.939850e-07	1.939646e-07
4.281260465388388e-03	3.273025e+00	3.273259e+00	3.142813e+00	-2.339156e-07	2.339156e-07	2.339156e-07	2.339013e-07
4.310557340388388e-03	3.148259e+00	3.148517e+00	3.057845e+00	-2.576687e-07	2.576687e-07	2.576687e-07	2.576593e-07
4.339854215388388e-03	3.022427e+00	3.022699e+00	2.973773e+00	-2.721413e-07	2.721413e-07	2.721413e-07	2.721351e-07
4.369151090388389e-03	2.895571e+00	2.895852e+00	2.890497e+00	-2.810843e-07	2.810843e-07	2.810843e-07	2.810801e-07
4.398447965388389e-03	2.767733e+00	2.768020e+00	2.807909e+00	-2.869706e-07	2.869706e-07	2.869706e-07	2.869676e-07
4.427744840388389e-03	2.638958e+00	2.639249e+00	2.725916e+00	-2.909197e-07	2.909197e-07	2.909197e-07	2.909175e-07
4.457041715388389e-03	2.509288e+00	2.509582e+00	2.644447e+00	-2.938640e-07	2.938640e-07	2.938640e-07	2.938622e-07
4.486338590388390e-03	2.378768e+00	2.379064e+00	2.563459e+00	-2.960458e-07	2.960458e-07	2.960458e-07	2.960443e-07
4.515635465388390e-03	2.247442e+00	2.247741e+00	2.482932e+00	-2.978943e-07	2.978943e-07	2.978943e-07	2.978931e-07
4.544932340388390e-03	2.115355e+00	2.115654e+00	2.402858e+00	-2.993722e-07	2.993722e-07	2.993722e-07	2.993712e-07
4.574229215388390e-03	1.982551e+00	1.982852e+00	2.323245e+00	-3.007442e-07	3.007442e-07	3.007442e-07	3.007432e-07
4.603526090388390e-03	1.849075e+00	1.849377e+00	2.244107e+00	-3.018829e-07	3.018829e-07	3.018829e-07	3.018821e-07
4.632822965388391e-03	1.714973e+00	1.715276e+00	2.165463e+00	-3.029955e-07	3.029955e-07	3.029955e-07	3.029948e-07
4.662119840388391e-03	1.580289e+00	1.580593e+00	2.087337e+00	-3.039258e-07	3.039258e-07	3.039258e-07	3.039251e-07
4.691416715388391e-03	1.445071e+00	1.445375e+00	2.009753e+00	-3.048583e-07	3.048583e-07	3.048583e-07	3.048577e-07
4.720713590388391e-03	1.309362e+00	1.309668e+00	1.932737e+00	-3.056284e-07	3.056284e-07	3.056284e-07	3.056278e-07
4.750010465388392e-03	1.173210e+00	1.173516e+00	1.856315e+00	-3.064104e-07	3.064104e-07	3.064104e-07	3.064100e-07
4.779307340388392e-03	1.036660e+00	1.036967e+00	1.780515e+00	-3.070385e-07	3.070385e-07	3.070385e-07	3.070381e-07
4.808604215388392e-03	8.997590e-01	9.000667e-01	1.705364e+00	-3.076813e-07	3.076813e-07	3.076813e-07	3.076809e-07
4.837901090388392e-03	7.625532e-01	7.628613e-01	1.630889e+00	-3.081742e-07	3.081742e-07	3.081742e-07	3.081739e-07
4.867197965388393e-03	6.250889e-01	6.253976e-01	1.557115e+00	-3.086820e-07	3.086820e-07	3.086820e-07	3.086817e-07
4.896494840388393e-03	4.874128e-01	4.877219e-01	1.484071e+00	-3.090423e-07	3.090423e-07	3.090423e-07	3.090421e-07
4.925791715388393e-03	3.495716e-01	3.498810e-01	1.411781e+00	-3.094167e-07	3.094167e-07	3.094167e-07	3.094165e-07
4.955088590388393e-03	2.116119e-01	2.119216e-01	1.340271e+00	-3.096455e-07	3.096455e-07	3.096455e-07	3.096454e-07
4.984385465388394e-03	7.358058e-02	7.389047e-02	1.269567e+00	-3.098873e-07	3.098873e-07	3.098873e-07	3.098872e-07
5.013682340388394e-03	-6.447572e-02	-6.416573e-02	1.199694e+00	-3.099853e-07	3.099853e-07	3.099853e-07	3.099852e-07
5.042979215388394e-03	-2.025102e-01	-2.022001e-01	1.130676e+00	-3.100951e-07	3.100951e-07	3.100951e-07	3.100951e-07
5.072276090388394e-03	-3.404760e-01	-3.401659e-01	1.062537e+00	-3.100628e-07	3.100628e-07	3.100628e-07	3.100629e-07
5.101572965388395e-03	-4.783265e-01	-4.780164e-01	9.953015e-01	-3.100415e-07	3.100415e-07	3.100415e-07	3.100416e-07
5.130869840388395e-03	-6.160148e-01	-6.157050e-01	9.289916e-01	-3.098799e-07	3.098799e-07	3.098799e-07	3.098801e-07
5.160166715388395e-03	-7.534945e-01	-7.531848e-01	8.636303e-01	-3.097287e-07	3.097287e-07	3.097287e-07	3.097290e-07
5.189463590388395e-03	-8.907189e-01	-8.904094e-01	7.992400e-01	-3.094397e-07	3.094397e-07	3.094397e-07	3.094401e-07
5.218760465388396e-03	-1.027641e+00	-1.027332e+00	7.358423e-01	-3.091611e-07	3.091611e-07	3.091611e-07	3.091615e-07
5.248057340388396e-03	-1.164216e+00	-1.163907e+00	6.734582e-01	-3.087481e-07	3.087481e-07	3.087481e-07	3.087485e-07
