time	V(v0)	V(n001)
1.441230555818620e-01	-3.671649e+00	1.308850e+00
1.443183680818620e-01	-3.671496e+00	1.038271e+00
1.445136805818620e-01	-3.671344e+00	7.520766e-01
1.447089930818620e-01	-3.671191e+00	4.545698e-01
1.449043055818620e-01	-3.671039e+00	1.502259e-01
1.450996180818620e-01	-3.670886e+00	-1.563776e-01
1.452949305818620e-01	-3.670734e+00	-4.606290e-01
1.454902430818620e-01	-3.670581e+00	-7.579520e-01
1.456855555818619e-01	-3.670429e+00	-1.043875e+00
1.458808680818619e-01	-3.670276e+00	-1.314097e+00
1.460761805818619e-01	-3.670124e+00	-1.564553e+00
1.462714930818619e-01	-3.669971e+00	-1.791478e+00
1.464668055818619e-01	-3.669818e+00	-1.991457e+00
1.466621180818619e-01	-3.669666e+00	-2.161482e+00
1.468574305818619e-01	-3.669515e+00	-2.298997e+00
1.470527430818619e-01	-3.669452e+00	-2.401933e+00
1.472480555818619e-01	-3.670461e+00	-2.468741e+00
1.474433680818618e-01	-3.673946e+00	-2.498417e+00
1.476289434571053e-01	-3.677648e+00	-2.491800e+00
1.478242559571053e-01	-3.679222e+00	-2.448294e+00
1.480195684571053e-01	-3.679322e+00	-2.367963e+00
1.482148809571052e-01	-3.679181e+00	-2.252016e+00
1.484101934571052e-01	-3.679028e+00	-2.102197e+00
1.486055059571052e-01	-3.678875e+00	-1.920759e+00
1.488008184571052e-01	-3.678722e+00	-1.710430e+00
1.489961309571052e-01	-3.678569e+00	-1.474376e+00
1.491914434571052e-01	-3.678416e+00	-1.216145e+00
1.493867559571052e-01	-3.678263e+00	-9.396221e-01
1.495820684571052e-01	-3.678111e+00	-6.489666e-01
1.497773809571052e-01	-3.677958e+00	-3.485500e-01
1.499726934571051e-01	-3.677805e+00	-4.289091e-02
1.501680059571051e-01	-3.677652e+00	2.634133e-01
1.503633184571051e-01	-3.677499e+00	5.657555e-01
1.505586309571051e-01	-3.677346e+00	8.595883e-01
1.507539434571051e-01	-3.677194e+00	1.140492e+00
1.509492559571051e-01	-3.677041e+00	1.404242e+00
1.511445684571051e-01	-3.676888e+00	1.646870e+00
1.513398809571051e-01	-3.676735e+00	1.864728e+00
1.515351934571051e-01	-3.676582e+00	2.054539e+00
1.517305059571050e-01	-3.676430e+00	2.213448e+00
1.519258184571050e-01	-3.676277e+00	2.339064e+00
1.521211309571050e-01	-3.676124e+00	2.429499e+00
1.523164434571050e-01	-3.675971e+00	2.483392e+00
1.525117559571050e-01	-3.675819e+00	2.499932e+00
1.526691423756326e-01	-3.675695e+00	2.485895e+00
1.528644548756326e-01	-3.675543e+00	2.434738e+00
1.530597673756326e-01	-3.675390e+00	2.346961e+00
1.532550798756326e-01	-3.675237e+00	2.223882e+00
1.534503923756326e-01	-3.675085e+00	2.067355e+00
1.536457048756326e-01	-3.674932e+00	1.879733e+00
1.538410173756325e-01	-3.674779e+00	1.663837e+00
1.540363298756325e-01	-3.674626e+00	1.422916e+00
1.542316423756325e-01	-3.674474e+00	1.160593e+00
1.544269548756325e-01	-3.674321e+00	8.808140e-01
1.546222673756325e-01	-3.674168e+00	5.877863e-01
1.548175798756325e-01	-3.674016e+00	2.859179e-01
1.550128923756325e-01	-3.673863e+00	-2.025107e-02
1.552082048756325e-01	-3.673710e+00	-3.261154e-01
1.554035173756325e-01	-3.673558e+00	-6.270747e-01
1.555988298756324e-01	-3.673405e+00	-9.186022e-01
1.557941423756324e-01	-3.673252e+00	-1.196313e+00
1.559894548756324e-01	-3.673100e+00	-1.456030e+00
1.561847673756324e-01	-3.672947e+00	-1.693847e+00
1.563800798756324e-01	-3.672795e+00	-1.906187e+00
1.565753923756324e-01	-3.672642e+00	-2.089857e+00
1.567707048756324e-01	-3.672489e+00	-2.242093e+00
1.569660173756324e-01	-3.672354e+00	-2.360605e+00
1.571613298756324e-01	-3.672623e+00	-2.443612e+00
1.573566423756323e-01	-3.674897e+00	-2.489865e+00
1.575519548756323e-01	-3.678845e+00	-2.498668e+00
1.577345932892081e-01	-3.681242e+00	-2.472891e+00
1.579299057892081e-01	-3.681775e+00	-2.409349e+00
1.581252182892081e-01	-3.681675e+00	-2.309568e+00
1.583205307892080e-01	-3.681523e+00	-2.175048e+00
1.585158432892080e-01	-3.681370e+00	-2.007815e+00
1.587111557892080e-01	-3.681217e+00	-1.810381e+00
1.589064682892080e-01	-3.681064e+00	-1.585718e+00
1.591017807892080e-01	-3.680911e+00	-1.337204e+00
1.592970932892080e-01	-3.680758e+00	-1.068578e+00
1.594924057892080e-01	-3.680605e+00	-7.838787e-01
1.596877182892080e-01	-3.680452e+00	-4.873895e-01
1.598830307892080e-01	-3.680299e+00	-1.835694e-01
1.600783432892079e-01	-3.680146e+00	1.230117e-01
1.602736557892079e-01	-3.679993e+00	4.277426e-01
1.604689682892079e-01	-3.679841e+00	7.260398e-01
1.606642807892079e-01	-3.679688e+00	1.013417e+00
1.608595932892079e-01	-3.679535e+00	1.285551e+00
1.610549057892079e-01	-3.679382e+00	1.538349e+00
1.612502182892079e-01	-3.679229e+00	1.768009e+00
1.614455307892079e-01	-3.679076e+00	1.971077e+00
1.616408432892079e-01	-3.678923e+00	2.144498e+00
1.618361557892078e-01	-3.678770e+00	2.285663e+00
1.620314682892078e-01	-3.678617e+00	2.392450e+00
1.622267807892078e-01	-3.678464e+00	2.463253e+00
1.624220932892078e-01	-3.678312e+00	2.497005e+00
1.626174057892078e-01	-3.678159e+00	2.493201e+00
1.628127182892078e-01	-3.678006e+00	2.451896e+00
1.630080307892078e-01	-3.677853e+00	2.373713e+00
1.632033432892078e-01	-3.677700e+00	2.259827e+00
1.633986557892078e-01	-3.677547e+00	2.111950e+00
1.635939682892077e-01	-3.677395e+00	1.932309e+00
1.637892807892077e-01	-3.677242e+00	1.723603e+00
1.639845932892077e-01	-3.677089e+00	1.488973e+00
1.641799057892077e-01	-3.676936e+00	1.231947e+00
1.643752182892077e-01	-3.676783e+00	9.563918e-01
1.645705307892077e-01	-3.676631e+00	6.664514e-01
1.647658432892077e-01	-3.676478e+00	3.664870e-01
1.649611557892077e-01	-3.676325e+00	6.101029e-02
1.651564682892077e-01	-3.676172e+00	-2.453841e-01
1.653517807892076e-01	-3.676020e+00	-5.480877e-01
1.655470932892076e-01	-3.675867e+00	-8.425475e-01
1.657424057892076e-01	-3.675714e+00	-1.124335e+00
1.659377182892076e-01	-3.675561e+00	-1.389211e+00
1.661330307892076e-01	-3.675409e+00	-1.633192e+00
1.663283432892076e-01	-3.675256e+00	-1.852608e+00
1.665236557892076e-01	-3.675103e+00	-2.044159e+00
1.667189682892076e-01	-3.674950e+00	-2.204965e+00
1.669142807892076e-01	-3.674803e+00	-2.332605e+00
1.671095932892075e-01	-3.674848e+00	-2.425161e+00
1.673049057892075e-01	-3.676368e+00	-2.481241e+00
1.675002182892075e-01	-3.679995e+00	-2.500000e+00
1.676503554443612e-01	-3.682580e+00	-2.488852e+00
1.678456679443612e-01	-3.683819e+00	-2.441267e+00
1.680409804443612e-01	-3.683847e+00	-2.356963e+00
1.682362929443612e-01	-3.683701e+00	-2.237208e+00
1.684316054443612e-01	-3.683548e+00	-2.083804e+00
1.686269179443612e-01	-3.683395e+00	-1.899057e+00
1.688222304443611e-01	-3.683242e+00	-1.685746e+00
1.690175429443611e-01	-3.683089e+00	-1.447081e+00
1.692128554443611e-01	-3.682935e+00	-1.186650e+00
1.694081679443611e-01	-3.682782e+00	-9.083701e-01
1.696034804443611e-01	-3.682629e+00	-6.164279e-01
1.697987929443611e-01	-3.682476e+00	-3.152141e-01
1.699941054443611e-01	-3.682323e+00	-9.259125e-03
1.701894179443611e-01	-3.682170e+00	2.968351e-01
1.703847304443611e-01	-3.682017e+00	5.984647e-01
1.705800429443610e-01	-3.681864e+00	8.910927e-01
1.707753554443610e-01	-3.681711e+00	1.170318e+00
1.709706679443610e-01	-3.681558e+00	1.431940e+00
1.711659804443610e-01	-3.681405e+00	1.672025e+00
1.713612929443610e-01	-3.681252e+00	1.886961e+00
1.715566054443610e-01	-3.681099e+00	2.073516e+00
1.717519179443610e-01	-3.680946e+00	2.228882e+00
1.719472304443610e-01	-3.680794e+00	2.350725e+00
1.721425429443610e-01	-3.680640e+00	2.437210e+00
1.723378554443609e-01	-3.680488e+00	2.487037e+00
1.725331679443609e-01	-3.680335e+00	2.499457e+00
1.727040064699660e-01	-3.680201e+00	2.479490e+00
1.728993189699660e-01	-3.680048e+00	2.421724e+00
1.730946314699660e-01	-3.679895e+00	2.327532e+00
1.732899439699659e-01	-3.679742e+00	2.198333e+00
1.734852564699659e-01	-3.679589e+00	2.036068e+00
1.736805689699659e-01	-3.679436e+00	1.843179e+00
1.738758814699659e-01	-3.679283e+00	1.622567e+00
1.740711939699659e-01	-3.679130e+00	1.377550e+00
1.742665064699659e-01	-3.678977e+00	1.111813e+00
1.744618189699659e-01	-3.678825e+00	8.293540e-01
1.746571314699659e-01	-3.678672e+00	5.344204e-01
1.748524439699659e-01	-3.678519e+00	2.314486e-01
1.750477564699658e-01	-3.678366e+00	-7.500443e-02
1.752430689699658e-01	-3.678213e+00	-3.803293e-01
1.754383814699658e-01	-3.678060e+00	-6.799337e-01
1.756336939699658e-01	-3.677907e+00	-9.693112e-01
1.758290064699658e-01	-3.677755e+00	-1.244109e+00
1.760243189699658e-01	-3.677602e+00	-1.500195e+00
1.762196314699658e-01	-3.677449e+00	-1.733716e+00
1.764149439699658e-01	-3.677296e+00	-1.941161e+00
1.766102564699658e-01	-3.677143e+00	-2.119409e+00
1.768055689699657e-01	-3.676991e+00	-2.265778e+00
1.770008814699657e-01	-3.676868e+00	-2.378069e+00
1.771961939699657e-01	-3.677301e+00	-2.454591e+00
1.773915064699657e-01	-3.679804e+00	-2.494194e+00
1.775868189699657e-01	-3.683460e+00	-2.496281e+00
1.777821314699657e-01	-3.685386e+00	-2.460823e+00
1.779774439699657e-01	-3.685626e+00	-2.388351e+00
1.781727564699657e-01	-3.685495e+00	-2.279956e+00
1.783680689699657e-01	-3.685342e+00	-2.137269e+00
1.785633814699656e-01	-3.685189e+00	-1.962435e+00
1.787586939699656e-01	-3.685036e+00	-1.758084e+00
1.789540064699656e-01	-3.684883e+00	-1.527290e+00
1.791493189699656e-01	-3.684730e+00	-1.273524e+00
1.793446314699656e-01	-3.684577e+00	-1.000603e+00
1.795399439699656e-01	-3.684423e+00	-7.126325e-01
1.797352564699656e-01	-3.684270e+00	-4.139430e-01
1.799305689699656e-01	-3.684117e+00	-1.090274e-01
1.801258814699656e-01	-3.683964e+00	1.975280e-01
1.803211939699655e-01	-3.683811e+00	5.011125e-01
1.805165064699655e-01	-3.683658e+00	7.971598e-01
1.807118189699655e-01	-3.683505e+00	1.081217e+00
1.809071314699655e-01	-3.683352e+00	1.349012e+00
1.811024439699655e-01	-3.683199e+00	1.596516e+00
1.812977564699655e-01	-3.683046e+00	1.820007e+00
1.814930689699655e-01	-3.682893e+00	2.016124e+00
1.816883814699655e-01	-3.682739e+00	2.181916e+00
1.818836939699655e-01	-3.682586e+00	2.314890e+00
1.820790064699654e-01	-3.682433e+00	2.413047e+00
1.822743189699654e-01	-3.682280e+00	2.474908e+00
1.824696314699654e-01	-3.682127e+00	2.499545e+00
1.826387114222882e-01	-3.681995e+00	2.490511e+00
1.828340239222882e-01	-3.681842e+00	2.445143e+00
1.830293364222882e-01	-3.681689e+00	2.362998e+00
1.832246489222882e-01	-3.681536e+00	2.245311e+00
1.834199614222882e-01	-3.681383e+00	2.093853e+00
1.836152739222882e-01	-3.681230e+00	1.910901e+00
1.838105864222882e-01	-3.681077e+00	1.699208e+00
1.840058989222882e-01	-3.680924e+00	1.461957e+00
1.842012114222882e-01	-3.680771e+00	1.202716e+00
1.843965239222881e-01	-3.680618e+00	9.253860e-01
1.845918364222881e-01	-3.680465e+00	6.341369e-01
1.847871489222881e-01	-3.680312e+00	3.333499e-01
1.849824614222881e-01	-3.680159e+00	2.754898e-02
1.851777739222881e-01	-3.680006e+00	-2.786663e-01
1.853730864222881e-01	-3.679853e+00	-5.806902e-01
1.855683989222881e-01	-3.679701e+00	-8.739800e-01
1.857637114222881e-01	-3.679548e+00	-1.154124e+00
1.859590239222881e-01	-3.679395e+00	-1.416909e+00
1.861543364222880e-01	-3.679242e+00	-1.658383e+00
1.863496489222880e-01	-3.679089e+00	-1.874913e+00
1.865449614222880e-01	-3.678936e+00	-2.063242e+00
1.867402739222880e-01	-3.678783e+00	-2.220539e+00
1.869355864222880e-01	-3.678638e+00	-2.344436e+00
1.871308989222880e-01	-3.678733e+00	-2.433071e+00
1.873262114222880e-01	-3.680389e+00	-2.485111e+00
1.875215239222880e-01	-3.683902e+00	-2.499771e+00
1.876850473892766e-01	-3.686291e+00	-2.483121e+00
1.878803598892766e-01	-3.687153e+00	-2.428946e+00
1.880756723892766e-01	-3.687108e+00	-2.338237e+00
1.882709848892766e-01	-3.686958e+00	-2.212358e+00
1.884662973892766e-01	-3.686804e+00	-2.053204e+00
1.886616098892766e-01	-3.686651e+00	-1.863168e+00
1.888569223892766e-01	-3.686498e+00	-1.645108e+00
1.890522348892766e-01	-3.686345e+00	-1.402304e+00
1.892475473892765e-01	-3.686192e+00	-1.138408e+00
1.894428598892765e-01	-3.686038e+00	-8.573889e-01
1.896381723892765e-01	-3.685885e+00	-5.634742e-01
1.898334848892765e-01	-3.685732e+00	-2.610844e-01
1.900287973892765e-01	-3.685579e+00	4.523237e-02
1.902241098892765e-01	-3.685426e+00	3.508688e-01
1.904194223892765e-01	-3.685273e+00	6.512278e-01
1.906147348892765e-01	-3.685119e+00	9.417918e-01
1.908100473892765e-01	-3.684966e+00	1.218190e+00
1.910053598892764e-01	-3.684813e+00	1.476266e+00
1.912006723892764e-01	-3.684660e+00	1.712138e+00
1.913959848892764e-01	-3.684507e+00	1.922257e+00
1.915912973892764e-01	-3.684354e+00	2.103463e+00
1.917866098892764e-01	-3.684201e+00	2.253032e+00
1.919819223892764e-01	-3.684048e+00	2.368713e+00
1.921772348892764e-01	-3.683895e+00	2.448766e+00
1.923725473892764e-01	-3.683742e+00	2.491988e+00
1.925678598892764e-01	-3.683589e+00	2.497728e+00
1.927604845974082e-01	-3.683437e+00	2.466591e+00
1.929557970974082e-01	-3.683284e+00	2.398178e+00
1.931511095974082e-01	-3.683131e+00	2.293694e+00
1.933464220974082e-01	-3.682978e+00	2.154711e+00
1.935417345974082e-01	-3.682825e+00	1.983318e+00
1.937370470974082e-01	-3.682672e+00	1.782095e+00
1.939323595974082e-01	-3.682519e+00	1.554068e+00
1.941276720974082e-01	-3.682366e+00	1.302666e+00
1.943229845974082e-01	-3.682213e+00	1.031670e+00
1.945182970974081e-01	-3.682060e+00	7.451577e-01
1.947136095974081e-01	-3.681907e+00	4.474372e-01
1.949089220974081e-01	-3.681754e+00	1.429868e-01
1.951042345974081e-01	-3.681601e+00	-1.636143e-01
1.952995470974081e-01	-3.681448e+00	-4.677545e-01
1.954948595974081e-01	-3.681295e+00	-7.648591e-01
1.956901720974081e-01	-3.681142e+00	-1.050460e+00
1.958854845974081e-01	-3.680989e+00	-1.320260e+00
1.960807970974081e-01	-3.680836e+00	-1.570203e+00
1.962761095974080e-01	-3.680683e+00	-1.796528e+00
1.964714220974080e-01	-3.680530e+00	-1.995832e+00
1.966667345974080e-01	-3.680377e+00	-2.165117e+00
1.968620470974080e-01	-3.680226e+00	-2.301836e+00
1.970573595974080e-01	-3.680151e+00	-2.403934e+00
1.972526720974080e-01	-3.680982e+00	-2.469874e+00
1.974479845974080e-01	-3.683925e+00	-2.498665e+00
1.976306610209089e-01	-3.687044e+00	-2.491580e+00
1.978259735209089e-01	-3.688404e+00	-2.447747e+00
1.980212860209089e-01	-3.688474e+00	-2.367097e+00
1.982165985209089e-01	-3.688330e+00	-2.250844e+00
1.984119110209089e-01	-3.688177e+00	-2.100736e+00
1.986072235209089e-01	-3.688024e+00	-1.919031e+00
1.988025360209089e-01	-3.687870e+00	-1.708462e+00
1.989978485209088e-01	-3.687717e+00	-1.472196e+00
1.991931610209088e-01	-3.687564e+00	-1.213787e+00
1.993884735209088e-01	-3.687411e+00	-9.371214e-01
1.995837860209088e-01	-3.687258e+00	-6.463608e-01
1.997790985209088e-01	-3.687104e+00	-3.458782e-01
1.999744110209088e-01	-3.686951e+00	-4.019334e-02
2.000000000000000e-01	-3.686931e+00	-1.224647e-14
