time	V(vds)	V(vgs)	V(vo)	Id(M1)
1.437064746168540e-03	1.154153e+01	1.913242e-03	-5.604660e-04	9.688139e-04
1.441947558668540e-03	1.154158e+01	1.771489e-03	-5.188469e-04	9.687981e-04
1.446830371168540e-03	1.154162e+01	1.628063e-03	-4.765601e-04	9.687820e-04
1.451713183668540e-03	1.154166e+01	1.483108e-03	-4.340009e-04	9.687658e-04
1.456595996168540e-03	1.154170e+01	1.336751e-03	-3.908539e-04	9.687494e-04
1.461478808668539e-03	1.154175e+01	1.189138e-03	-3.475152e-04	9.687329e-04
1.466361621168539e-03	1.154179e+01	1.040401e-03	-3.036702e-04	9.687163e-04
1.471244433668539e-03	1.154183e+01	8.906867e-04	-2.597155e-04	9.686996e-04
1.476127246168539e-03	1.154188e+01	7.401289e-04	-2.153372e-04	9.686827e-04
1.481010058668539e-03	1.154192e+01	5.888766e-04	-1.709323e-04	9.686658e-04
1.485892871168539e-03	1.154197e+01	4.370649e-04	-1.261871e-04	9.686488e-04
1.490775683668539e-03	1.154201e+01	2.848439e-04	-8.149961e-05	9.686318e-04
1.495658496168539e-03	1.154206e+01	1.323496e-04	-3.655582e-05	9.686147e-04
1.500541308668539e-03	1.154210e+01	-2.026721e-05	8.246107e-06	9.685977e-04
1.505424121168539e-03	1.154215e+01	-1.728702e-04	5.321958e-05	9.685806e-04
1.510306933668538e-03	1.154219e+01	-3.253083e-04	9.796682e-05	9.685636e-04
1.515189746168538e-03	1.154224e+01	-4.774455e-04	1.428012e-04	9.685465e-04
1.520072558668538e-03	1.154228e+01	-6.291313e-04	1.873250e-04	9.685296e-04
1.524955371168538e-03	1.154233e+01	-7.802302e-04	2.318517e-04	9.685127e-04
1.529838183668538e-03	1.154237e+01	-9.305927e-04	2.759839e-04	9.684959e-04
1.534720996168538e-03	1.154241e+01	-1.080085e-03	3.200361e-04	9.684792e-04
1.539603808668538e-03	1.154246e+01	-1.228558e-03	3.636106e-04	9.684626e-04
1.544486621168538e-03	1.154250e+01	-1.375880e-03	4.070223e-04	9.684461e-04
1.549369433668538e-03	1.154255e+01	-1.521905e-03	4.498746e-04	9.684298e-04
1.554252246168537e-03	1.154259e+01	-1.666503e-03	4.924830e-04	9.684137e-04
1.559135058668537e-03	1.154263e+01	-1.809531e-03	5.344515e-04	9.683977e-04
1.564017871168537e-03	1.154267e+01	-1.950860e-03	5.760966e-04	9.683818e-04
1.568900683668537e-03	1.154271e+01	-2.090352e-03	6.170230e-04	9.683663e-04
1.573783496168537e-03	1.154275e+01	-2.227881e-03	6.575481e-04	9.683509e-04
1.578666308668537e-03	1.154279e+01	-2.363312e-03	6.972784e-04	9.683358e-04
1.583549121168537e-03	1.154283e+01	-2.496523e-03	7.365315e-04	9.683209e-04
1.588431933668537e-03	1.154287e+01	-2.627383e-03	7.749152e-04	9.683063e-04
1.593314746168537e-03	1.154291e+01	-2.755775e-03	8.127490e-04	9.682919e-04
1.598197558668537e-03	1.154294e+01	-2.881572e-03	8.496416e-04	9.682779e-04
1.603080371168536e-03	1.154298e+01	-3.004661e-03	8.859139e-04	9.682641e-04
1.607963183668536e-03	1.154302e+01	-3.124921e-03	9.211762e-04	9.682507e-04
1.612845996168536e-03	1.154305e+01	-3.242245e-03	9.557508e-04	9.682375e-04
1.617728808668536e-03	1.154308e+01	-3.356515e-03	9.892497e-04	9.682248e-04
1.622611621168536e-03	1.154312e+01	-3.467632e-03	1.021997e-03	9.682123e-04
1.627494433668536e-03	1.154315e+01	-3.575482e-03	1.053606e-03	9.682003e-04
1.632377246168536e-03	1.154318e+01	-3.679973e-03	1.084403e-03	9.681886e-04
1.637260058668536e-03	1.154321e+01	-3.780998e-03	1.114003e-03	9.681773e-04
1.642142871168536e-03	1.154324e+01	-3.878470e-03	1.142734e-03	9.681664e-04
1.647025683668536e-03	1.154327e+01	-3.972290e-03	1.170213e-03	9.681560e-04
1.651908496168535e-03	1.154329e+01	-4.062376e-03	1.196770e-03	9.681458e-04
1.656791308668535e-03	1.154332e+01	-4.148637e-03	1.222024e-03	9.681363e-04
1.661674121168535e-03	1.154334e+01	-4.230998e-03	1.246308e-03	9.681270e-04
1.666556933668535e-03	1.154336e+01	-4.309376e-03	1.269243e-03	9.681183e-04
1.671439746168535e-03	1.154339e+01	-4.383703e-03	1.291162e-03	9.681100e-04
1.676322558668535e-03	1.154341e+01	-4.453902e-03	1.311690e-03	9.681022e-04
1.681205371168535e-03	1.154343e+01	-4.519914e-03	1.331162e-03	9.680947e-04
1.686088183668535e-03	1.154344e+01	-4.581670e-03	1.349206e-03	9.680879e-04
1.690970996168535e-03	1.154346e+01	-4.639119e-03	1.366159e-03	9.680815e-04
1.695853808668534e-03	1.154348e+01	-4.692200e-03	1.381650e-03	9.680756e-04
1.700736621168534e-03	1.154349e+01	-4.740871e-03	1.396020e-03	9.680701e-04
1.705619433668534e-03	1.154350e+01	-4.785077e-03	1.408900e-03	9.680652e-04
1.710502246168534e-03	1.154352e+01	-4.824785e-03	1.420633e-03	9.680607e-04
1.715385058668534e-03	1.154353e+01	-4.859949e-03	1.430853e-03	9.680568e-04
1.720267871168534e-03	1.154354e+01	-4.890545e-03	1.439905e-03	9.680534e-04
1.725150683668534e-03	1.154354e+01	-4.916536e-03	1.447427e-03	9.680506e-04
1.730033496168534e-03	1.154355e+01	-4.937905e-03	1.453765e-03	9.680481e-04
1.734916308668534e-03	1.154355e+01	-4.954625e-03	1.458558e-03	9.680463e-04
1.739799121168534e-03	1.154356e+01	-4.966686e-03	1.462159e-03	9.680449e-04
1.744681933668533e-03	1.154356e+01	-4.974072e-03	1.464207e-03	9.680442e-04
1.749564746168533e-03	1.154356e+01	-4.976781e-03	1.465056e-03	9.680438e-04
1.754447558668533e-03	1.154356e+01	-4.974803e-03	1.464350e-03	9.680441e-04
1.759330371168533e-03	1.154356e+01	-4.968150e-03	1.462445e-03	9.680448e-04
1.764213183668533e-03	1.154355e+01	-4.956818e-03	1.458987e-03	9.680461e-04
1.769095996168533e-03	1.154355e+01	-4.940826e-03	1.454336e-03	9.680479e-04
1.773978808668533e-03	1.154354e+01	-4.920182e-03	1.448140e-03	9.680502e-04
1.778861621168533e-03	1.154354e+01	-4.894912e-03	1.440760e-03	9.680530e-04
1.783744433668533e-03	1.154353e+01	-4.865034e-03	1.431848e-03	9.680564e-04
1.788627246168532e-03	1.154352e+01	-4.830582e-03	1.421767e-03	9.680602e-04
1.793510058668532e-03	1.154351e+01	-4.791581e-03	1.410172e-03	9.680646e-04
1.798392871168532e-03	1.154349e+01	-4.748076e-03	1.397430e-03	9.680695e-04
1.803275683668532e-03	1.154348e+01	-4.700100e-03	1.383196e-03	9.680749e-04
1.808158496168532e-03	1.154346e+01	-4.647706e-03	1.367839e-03	9.680807e-04
1.813041308668532e-03	1.154345e+01	-4.590935e-03	1.351019e-03	9.680871e-04
1.817924121168532e-03	1.154343e+01	-4.529849e-03	1.333106e-03	9.680939e-04
1.822806933668532e-03	1.154341e+01	-4.464497e-03	1.313763e-03	9.681013e-04
1.827689746168532e-03	1.154339e+01	-4.394949e-03	1.293362e-03	9.681090e-04
1.832572558668532e-03	1.154337e+01	-4.321263e-03	1.271568e-03	9.681173e-04
1.837455371168531e-03	1.154334e+01	-4.243515e-03	1.248757e-03	9.681259e-04
1.842338183668531e-03	1.154332e+01	-4.161770e-03	1.224594e-03	9.681351e-04
1.847220996168531e-03	1.154329e+01	-4.076114e-03	1.199458e-03	9.681447e-04
1.852103808668531e-03	1.154327e+01	-3.986619e-03	1.173016e-03	9.681548e-04
1.856986621168531e-03	1.154324e+01	-3.893378e-03	1.145650e-03	9.681651e-04
1.861869433668531e-03	1.154321e+01	-3.796471e-03	1.117030e-03	9.681760e-04
1.866752246168531e-03	1.154318e+01	-3.695995e-03	1.087537e-03	9.681872e-04
1.871635058668531e-03	1.154315e+01	-3.592039e-03	1.056845e-03	9.681989e-04
1.876517871168531e-03	1.154312e+01	-3.484707e-03	1.025338e-03	9.682109e-04
1.881400683668531e-03	1.154309e+01	-3.374094e-03	9.926888e-04	9.682233e-04
1.886283496168530e-03	1.154306e+01	-3.260310e-03	9.592851e-04	9.682360e-04
1.891166308668530e-03	1.154302e+01	-3.143456e-03	9.248022e-04	9.682490e-04
1.896049121168530e-03	1.154299e+01	-3.023648e-03	8.896284e-04	9.682624e-04
1.900931933668530e-03	1.154295e+01	-2.900993e-03	8.534410e-04	9.682762e-04
1.905814746168530e-03	1.154291e+01	-2.775613e-03	8.166297e-04	9.682902e-04
1.910697558668530e-03	1.154287e+01	-2.647618e-03	7.788735e-04	9.683045e-04
1.915580371168530e-03	1.154284e+01	-2.517136e-03	7.405638e-04	9.683191e-04
1.920463183668530e-03	1.154280e+01	-2.384283e-03	7.013808e-04	9.683340e-04
1.925345996168530e-03	1.154276e+01	-2.249192e-03	6.617170e-04	9.683490e-04
1.930228808668529e-03	1.154272e+01	-2.111982e-03	6.212541e-04	9.683644e-04
1.935111621168529e-03	1.154268e+01	-1.972789e-03	5.803860e-04	9.683800e-04
1.939994433668529e-03	1.154263e+01	-1.831737e-03	5.387953e-04	9.683958e-04
1.944877246168529e-03	1.154259e+01	-1.688967e-03	4.968770e-04	9.684117e-04
1.949760058668529e-03	1.154255e+01	-1.544604e-03	4.543147e-04	9.684279e-04
1.954642871168529e-03	1.154251e+01	-1.398794e-03	4.115042e-04	9.684442e-04
1.959525683668529e-03	1.154246e+01	-1.251665e-03	3.681303e-04	9.684606e-04
1.964408496168529e-03	1.154242e+01	-1.103363e-03	3.245891e-04	9.684772e-04
1.969291308668529e-03	1.154238e+01	-9.540202e-04	2.805663e-04	9.684939e-04
1.974174121168529e-03	1.154233e+01	-8.037850e-04	2.364586e-04	9.685107e-04
1.979056933668529e-03	1.154229e+01	-6.527913e-04	1.919523e-04	9.685276e-04
1.983939746168529e-03	1.154224e+01	-5.011884e-04	1.474448e-04	9.685445e-04
1.988822558668528e-03	1.154220e+01	-3.491117e-04	1.026222e-04	9.685616e-04
1.993705371168528e-03	1.154215e+01	-1.967116e-04	5.788231e-05	9.685786e-04
1.998588183668528e-03	1.154211e+01	-4.412437e-05	1.291175e-05	9.685957e-04
2.003470996168528e-03	1.154206e+01	1.084992e-04	-3.189165e-05	9.686127e-04
2.008353808668528e-03	1.154202e+01	2.610227e-04	-7.684114e-05	9.686298e-04
2.013236621168528e-03	1.154197e+01	4.132954e-04	-1.215391e-04	9.686468e-04
2.018119433668528e-03	1.154193e+01	5.651811e-04	-1.662988e-04	9.686638e-04
2.023002246168528e-03	1.154189e+01	7.165297e-04	-2.107225e-04	9.686807e-04
2.027885058668528e-03	1.154184e+01	8.672060e-04	-2.551243e-04	9.686975e-04
2.032767871168528e-03	1.154180e+01	1.017061e-03	-2.991066e-04	9.687142e-04
2.037650683668527e-03	1.154175e+01	1.165961e-03	-3.429837e-04	9.687310e-04
2.042533496168527e-03	1.154171e+01	1.313758e-03	-3.863585e-04	9.687474e-04
2.047416308668527e-03	1.154167e+01	1.460321e-03	-4.295459e-04	9.687638e-04
2.052299121168527e-03	1.154162e+01	1.605504e-03	-4.721497e-04	9.687800e-04
2.057181933668527e-03	1.154158e+01	1.749178e-03	-5.144854e-04	9.687961e-04
2.062064746168527e-03	1.154154e+01	1.891201e-03	-5.561575e-04	9.688120e-04
2.066947558668527e-03	1.154150e+01	2.031446e-03	-5.974824e-04	9.688277e-04
2.071830371168527e-03	1.154146e+01	2.169773e-03	-6.380657e-04	9.688431e-04
2.076713183668527e-03	1.154142e+01	2.306061e-03	-6.782245e-04	9.688584e-04
2.081595996168526e-03	1.154138e+01	2.440173e-03	-7.175659e-04	9.688733e-04
2.086478808668526e-03	1.154134e+01	2.571990e-03	-7.564080e-04	9.688881e-04
2.091361621168526e-03	1.154130e+01	2.701382e-03	-7.943589e-04	9.689025e-04
2.096244433668526e-03	1.154126e+01	2.828233e-03	-8.317384e-04	9.689167e-04
2.101127246168526e-03	1.154123e+01	2.952418e-03	-8.681557e-04	9.689306e-04
2.106010058668526e-03	1.154119e+01	3.073825e-03	-9.039323e-04	9.689442e-04
2.110892871168526e-03	1.154116e+01	3.192335e-03	-9.386787e-04	9.689574e-04
2.115775683668526e-03	1.154112e+01	3.307842e-03	-9.727179e-04	9.689704e-04
2.120658496168526e-03	1.154109e+01	3.420230e-03	-1.005662e-03	9.689829e-04
2.125541308668526e-03	1.154106e+01	3.529402e-03	-1.037836e-03	9.689951e-04
2.130424121168525e-03	1.154103e+01	3.635247e-03	-1.068854e-03	9.690069e-04
2.135306933668525e-03	1.154100e+01	3.737672e-03	-1.099043e-03	9.690184e-04
2.140189746168525e-03	1.154097e+01	3.836574e-03	-1.128017e-03	9.690294e-04
2.145072558668525e-03	1.154094e+01	3.931868e-03	-1.156107e-03	9.690401e-04
2.149955371168525e-03	1.154091e+01	4.023456e-03	-1.182928e-03	9.690503e-04
2.154838183668525e-03	1.154089e+01	4.111259e-03	-1.208813e-03	9.690601e-04
2.159720996168525e-03	1.154086e+01	4.195187e-03	-1.233381e-03	9.690694e-04
2.164603808668525e-03	1.154084e+01	4.275170e-03	-1.256964e-03	9.690784e-04
2.169486621168525e-03	1.154082e+01	4.351123e-03	-1.279185e-03	9.690869e-04
2.174369433668524e-03	1.154080e+01	4.422984e-03	-1.300378e-03	9.690949e-04
2.179252246168524e-03	1.154078e+01	4.490676e-03	-1.320167e-03	9.691024e-04
2.184135058668524e-03	1.154076e+01	4.554144e-03	-1.338891e-03	9.691096e-04
2.189017871168524e-03	1.154074e+01	4.613321e-03	-1.356175e-03	9.691162e-04
2.193900683668524e-03	1.154072e+01	4.668158e-03	-1.372359e-03	9.691223e-04
2.198783496168524e-03	1.154071e+01	4.718596e-03	-1.387072e-03	9.691279e-04
2.203666308668524e-03	1.154070e+01	4.764595e-03	-1.400656e-03	9.691330e-04
2.208549121168524e-03	1.154068e+01	4.806104e-03	-1.412743e-03	9.691376e-04
2.213431933668524e-03	1.154067e+01	4.843093e-03	-1.423676e-03	9.691418e-04
2.218314746168524e-03	1.154066e+01	4.875518e-03	-1.433089e-03	9.691454e-04
2.223197558668523e-03	1.154065e+01	4.903356e-03	-1.441330e-03	9.691485e-04
2.228080371168523e-03	1.154065e+01	4.926575e-03	-1.448036e-03	9.691511e-04
2.232963183668523e-03	1.154064e+01	4.945158e-03	-1.453555e-03	9.691532e-04
2.237845996168523e-03	1.154064e+01	4.959083e-03	-1.457526e-03	9.691547e-04
2.242728808668523e-03	1.154064e+01	4.968342e-03	-1.460302e-03	9.691557e-04
2.247611621168523e-03	1.154063e+01	4.972920e-03	-1.461524e-03	9.691562e-04
2.252494433668523e-03	1.154063e+01	4.972819e-03	-1.461547e-03	9.691563e-04
2.257377246168523e-03	1.154064e+01	4.968033e-03	-1.460015e-03	9.691557e-04
2.262260058668523e-03	1.154064e+01	4.958574e-03	-1.457285e-03	9.691546e-04
2.267142871168523e-03	1.154064e+01	4.944442e-03	-1.453005e-03	9.691530e-04
2.272025683668522e-03	1.154065e+01	4.925659e-03	-1.447533e-03	9.691509e-04
2.276908496168522e-03	1.154066e+01	4.902235e-03	-1.440519e-03	9.691483e-04
2.281791308668522e-03	1.154066e+01	4.874199e-03	-1.432326e-03	9.691452e-04
2.286674121168522e-03	1.154067e+01	4.841571e-03	-1.422605e-03	9.691415e-04
2.291556933668522e-03	1.154068e+01	4.804387e-03	-1.411722e-03	9.691374e-04
2.296439746168522e-03	1.154070e+01	4.762677e-03	-1.399331e-03	9.691326e-04
2.301322558668522e-03	1.154071e+01	4.716487e-03	-1.385799e-03	9.691275e-04
2.306205371168522e-03	1.154072e+01	4.665852e-03	-1.370784e-03	9.691218e-04
2.311088183668522e-03	1.154074e+01	4.610828e-03	-1.354654e-03	9.691156e-04
2.315970996168521e-03	1.154076e+01	4.551460e-03	-1.337070e-03	9.691090e-04
2.320853808668521e-03	1.154078e+01	4.487809e-03	-1.318405e-03	9.691019e-04
2.325736621168521e-03	1.154080e+01	4.419930e-03	-1.298319e-03	9.690943e-04
2.330619433668521e-03	1.154082e+01	4.347892e-03	-1.277187e-03	9.690862e-04
2.335502246168521e-03	1.154084e+01	4.271758e-03	-1.254674e-03	9.690777e-04
2.340385058668521e-03	1.154086e+01	4.191605e-03	-1.231156e-03	9.690687e-04
2.345267871168521e-03	1.154089e+01	4.107502e-03	-1.206301e-03	9.690593e-04
2.350150683668521e-03	1.154091e+01	4.019536e-03	-1.180486e-03	9.690495e-04
2.355033496168521e-03	1.154094e+01	3.927781e-03	-1.153381e-03	9.690392e-04
2.359916308668521e-03	1.154097e+01	3.832331e-03	-1.125366e-03	9.690286e-04
2.364799121168520e-03	1.154100e+01	3.733269e-03	-1.096113e-03	9.690174e-04
2.369681933668520e-03	1.154103e+01	3.630696e-03	-1.066005e-03	9.690060e-04
2.374564746168520e-03	1.154106e+01	3.524701e-03	-1.034714e-03	9.689941e-04
2.379447558668520e-03	1.154109e+01	3.415390e-03	-1.002626e-03	9.689819e-04
2.384330371168520e-03	1.154113e+01	3.302860e-03	-9.694144e-04	9.689693e-04
2.389213183668520e-03	1.154116e+01	3.187223e-03	-9.354669e-04	9.689564e-04
2.394095996168520e-03	1.154119e+01	3.068581e-03	-9.004595e-04	9.689431e-04
2.398978808668520e-03	1.154123e+01	2.947053e-03	-8.647809e-04	9.689296e-04
2.403861621168520e-03	1.154127e+01	2.822746e-03	-8.281092e-04	9.689156e-04
2.408744433668519e-03	1.154130e+01	2.695785e-03	-7.908342e-04	9.689014e-04
2.413627246168519e-03	1.154134e+01	2.566281e-03	-7.526355e-04	9.688869e-04
2.418510058668519e-03	1.154138e+01	2.434365e-03	-7.139047e-04	9.688722e-04
2.423392871168519e-03	1.154142e+01	2.300151e-03	-6.743228e-04	9.688571e-04
2.428275683668519e-03	1.154146e+01	2.163775e-03	-6.342824e-04	9.688420e-04
2.433158496168519e-03	1.154150e+01	2.025358e-03	-5.934656e-04	9.688264e-04
2.438041308668519e-03	1.154154e+01	1.885036e-03	-5.522667e-04	9.688108e-04
2.442924121168519e-03	1.154158e+01	1.742935e-03	-5.103685e-04	9.687948e-04
2.447806933668519e-03	1.154163e+01	1.599195e-03	-4.681663e-04	9.687788e-04
2.452689746168519e-03	1.154167e+01	1.453946e-03	-4.253440e-04	9.687625e-04
2.457572558668518e-03	1.154171e+01	1.307330e-03	-3.822977e-04	9.687461e-04
2.462455371168518e-03	1.154176e+01	1.159478e-03	-3.387123e-04	9.687296e-04
2.467338183668518e-03	1.154180e+01	1.010537e-03	-2.949844e-04	9.687130e-04
2.472220996168518e-03	1.154184e+01	8.606398e-04	-2.507993e-04	9.686961e-04
2.477103808668518e-03	1.154189e+01	7.099347e-04	-2.065545e-04	9.686794e-04
2.481986621168518e-03	1.154193e+01	5.585562e-04	-1.619360e-04	9.686624e-04
2.486869433668518e-03	1.154198e+01	4.066541e-04	-1.173413e-04	9.686454e-04
2.491752246168518e-03	1.154202e+01	2.543641e-04	-7.245675e-05	9.686284e-04
2.496635058668518e-03	1.154207e+01	1.018367e-04	-2.768031e-05	9.686113e-04
2.501517871168518e-03	1.154211e+01	-5.079172e-05	1.730148e-05	9.685943e-04
2.506400683668517e-03	1.154216e+01	-2.033703e-04	6.209096e-05	9.685772e-04
2.511283496168517e-03	1.154220e+01	-3.557627e-04	1.070011e-04	9.685602e-04
2.516166308668517e-03	1.154225e+01	-5.078181e-04	1.516345e-04	9.685432e-04
2.521049121168517e-03	1.154229e+01	-6.594008e-04	1.963045e-04	9.685262e-04
2.525931933668517e-03	1.154234e+01	-8.103609e-04	2.406135e-04	9.685094e-04
2.530814746168517e-03	1.154238e+01	-9.605635e-04	2.848753e-04	9.684925e-04
2.535697558668517e-03	1.154242e+01	-1.109860e-03	3.286928e-04	9.684759e-04
2.540580371168517e-03	1.154247e+01	-1.258117e-03	3.723804e-04	9.684593e-04
2.545463183668517e-03	1.154251e+01	-1.405188e-03	4.155411e-04	9.684429e-04
2.550345996168516e-03	1.154255e+01	-1.550942e-03	4.584902e-04	9.684266e-04
2.555228808668516e-03	1.154260e+01	-1.695234e-03	5.008316e-04	9.684105e-04
2.560111621168516e-03	1.154264e+01	-1.837935e-03	5.428808e-04	9.683945e-04
2.564994433668516e-03	1.154268e+01	-1.978905e-03	5.842429e-04	9.683787e-04
2.569877246168516e-03	1.154272e+01	-2.118017e-03	6.252345e-04	9.683632e-04
2.574760058668516e-03	1.154276e+01	-2.255134e-03	6.654615e-04	9.683479e-04
2.579642871168516e-03	1.154280e+01	-2.390134e-03	7.052414e-04	9.683328e-04
2.584525683668516e-03	1.154284e+01	-2.522882e-03	7.441813e-04	9.683180e-04
2.589408496168516e-03	1.154288e+01	-2.653261e-03	7.826002e-04	9.683034e-04
2.594291308668516e-03	1.154292e+01	-2.781141e-03	8.201063e-04	9.682891e-04
2.599174121168515e-03	1.154295e+01	-2.906408e-03	8.570199e-04	9.682751e-04
2.604056933668515e-03	1.154299e+01	-3.028938e-03	8.929507e-04	9.682614e-04
2.608939746168515e-03	1.154302e+01	-3.148622e-03	9.282202e-04	9.682480e-04
2.613822558668515e-03	1.154306e+01	-3.265341e-03	9.624402e-04	9.682350e-04
2.618705371168515e-03	1.154309e+01	-3.378992e-03	9.959334e-04	9.682222e-04
2.623588183668515e-03	1.154312e+01	-3.489461e-03	1.028313e-03	9.682099e-04
2.628470996168515e-03	1.154315e+01	-3.596651e-03	1.059904e-03	9.681979e-04
2.633353808668515e-03	1.154319e+01	-3.700453e-03	1.090322e-03	9.681864e-04
2.638236621168515e-03	1.154321e+01	-3.800778e-03	1.119893e-03	9.681751e-04
2.643119433668514e-03	1.154324e+01	-3.897524e-03	1.148233e-03	9.681644e-04
2.648002246168514e-03	1.154327e+01	-3.990607e-03	1.175672e-03	9.681539e-04
2.652885058668514e-03	1.154330e+01	-4.079932e-03	1.201828e-03	9.681439e-04
2.657767871168514e-03	1.154332e+01	-4.165422e-03	1.227033e-03	9.681344e-04
2.662650683668514e-03	1.154335e+01	-4.246990e-03	1.250906e-03	9.681253e-04
2.667533496168514e-03	1.154337e+01	-4.324566e-03	1.273782e-03	9.681166e-04
2.672416308668514e-03	1.154339e+01	-4.398070e-03	1.295282e-03	9.681084e-04
2.677299121168514e-03	1.154341e+01	-4.467439e-03	1.315742e-03	9.681006e-04
2.682181933668514e-03	1.154343e+01	-4.532602e-03	1.334788e-03	9.680934e-04
2.687064746168514e-03	1.154345e+01	-4.593505e-03	1.352757e-03	9.680865e-04
2.691947558668513e-03	1.154346e+01	-4.650082e-03	1.369277e-03	9.680802e-04
2.696830371168513e-03	1.154348e+01	-4.702287e-03	1.384687e-03	9.680744e-04
2.701713183668513e-03	1.154349e+01	-4.750065e-03	1.398618e-03	9.680691e-04
2.706595996168513e-03	1.154351e+01	-4.793378e-03	1.411412e-03	9.680642e-04
2.711478808668513e-03	1.154352e+01	-4.832176e-03	1.422701e-03	9.680599e-04
2.716361621168513e-03	1.154353e+01	-4.866433e-03	1.432830e-03	9.680561e-04
2.721244433668513e-03	1.154354e+01	-4.896107e-03	1.441435e-03	9.680528e-04
2.726127246168513e-03	1.154354e+01	-4.921179e-03	1.448862e-03	9.680500e-04
2.731010058668513e-03	1.154355e+01	-4.941617e-03	1.454750e-03	9.680478e-04
2.735892871168513e-03	1.154356e+01	-4.957409e-03	1.459447e-03	9.680460e-04
2.740775683668512e-03	1.154356e+01	-4.968533e-03	1.462595e-03	9.680447e-04
2.745658496168512e-03	1.154356e+01	-4.974986e-03	1.464545e-03	9.680440e-04
2.750541308668512e-03	1.154356e+01	-4.976755e-03	1.464941e-03	9.680439e-04
2.755424121168512e-03	1.154356e+01	-4.973845e-03	1.464138e-03	9.680442e-04
2.760306933668512e-03	1.154356e+01	-4.966252e-03	1.461780e-03	9.680450e-04
2.765189746168512e-03	1.154355e+01	-4.953990e-03	1.458226e-03	9.680464e-04
2.770072558668512e-03	1.154355e+01	-4.937063e-03	1.453123e-03	9.680483e-04
2.774955371168512e-03	1.154354e+01	-4.915495e-03	1.446832e-03	9.680507e-04
2.779838183668512e-03	1.154353e+01	-4.889299e-03	1.439002e-03	9.680537e-04
2.784720996168511e-03	1.154353e+01	-4.858506e-03	1.429998e-03	9.680571e-04
2.789603808668511e-03	1.154352e+01	-4.823139e-03	1.419472e-03	9.680611e-04
2.794486621168511e-03	1.154350e+01	-4.783237e-03	1.407788e-03	9.680655e-04
2.799369433668511e-03	1.154349e+01	-4.738831e-03	1.394604e-03	9.680705e-04
2.804252246168511e-03	1.154348e+01	-4.689971e-03	1.380287e-03	9.680760e-04
2.809135058668511e-03	1.154346e+01	-4.636695e-03	1.364494e-03	9.680820e-04
2.814017871168511e-03	1.154344e+01	-4.579060e-03	1.347596e-03	9.680884e-04
2.818900683668511e-03	1.154342e+01	-4.517113e-03	1.329254e-03	9.680954e-04
2.823783496168511e-03	1.154341e+01	-4.450920e-03	1.309840e-03	9.681028e-04
2.828666308668511e-03	1.154338e+01	-4.380536e-03	1.289017e-03	9.681107e-04
2.833549121168510e-03	1.154336e+01	-4.306034e-03	1.267160e-03	9.681190e-04
2.838431933668510e-03	1.154334e+01	-4.227478e-03	1.243934e-03	9.681278e-04
2.843314746168510e-03	1.154332e+01	-4.144948e-03	1.219717e-03	9.681370e-04
2.848197558668510e-03	1.154329e+01	-4.058514e-03	1.194176e-03	9.681467e-04
2.853080371168510e-03	1.154326e+01	-3.968267e-03	1.167689e-03	9.681568e-04
2.857963183668510e-03	1.154324e+01	-3.874282e-03	1.139928e-03	9.681673e-04
2.862845996168510e-03	1.154321e+01	-3.776656e-03	1.111273e-03	9.681782e-04
2.867728808668510e-03	1.154318e+01	-3.675474e-03	1.081396e-03	9.681896e-04
2.872611621168510e-03	1.154315e+01	-3.570838e-03	1.050681e-03	9.682012e-04
2.877494433668509e-03	1.154311e+01	-3.462839e-03	1.018801e-03	9.682134e-04
2.882377246168509e-03	1.154308e+01	-3.351586e-03	9.861406e-04	9.682258e-04
2.887260058668509e-03	1.154305e+01	-3.237176e-03	9.523763e-04	9.682386e-04
2.892142871168509e-03	1.154301e+01	-3.119726e-03	9.178948e-04	9.682517e-04
2.897025683668509e-03	1.154298e+01	-2.999336e-03	8.823732e-04	9.682652e-04
2.901908496168509e-03	1.154294e+01	-2.876129e-03	8.462007e-04	9.682789e-04
2.906791308668509e-03	1.154290e+01	-2.750213e-03	8.090553e-04	9.682931e-04
2.911674121168509e-03	1.154287e+01	-2.621714e-03	7.713279e-04	9.683074e-04
2.916556933668509e-03	1.154283e+01	-2.490746e-03	7.326982e-04	9.683221e-04
2.921439746168509e-03	1.154279e+01	-2.357438e-03	6.935584e-04	9.683369e-04
2.926322558668508e-03	1.154275e+01	-2.221910e-03	6.535896e-04	9.683521e-04
2.931205371168508e-03	1.154271e+01	-2.084296e-03	6.131848e-04	9.683675e-04
2.936088183668508e-03	1.154267e+01	-1.944717e-03	5.720269e-04	9.683832e-04
2.940970996168508e-03	1.154263e+01	-1.803314e-03	5.305097e-04	9.683989e-04
2.945853808668508e-03	1.154258e+01	-1.660212e-03	4.883172e-04	9.684149e-04
2.950736621168508e-03	1.154254e+01	-1.515552e-03	4.458442e-04	9.684311e-04
2.955619433668508e-03	1.154250e+01	-1.369464e-03	4.027757e-04	9.684475e-04
2.960502246168508e-03	1.154246e+01	-1.222092e-03	3.595072e-04	9.684639e-04
2.965385058668508e-03	1.154241e+01	-1.073568e-03	3.157241e-04	9.684805e-04
2.970267871168508e-03	1.154237e+01	-9.240383e-04	2.718233e-04	9.684972e-04
2.975150683668507e-03	1.154232e+01	-7.736371e-04	2.274905e-04	9.685141e-04
2.980033496168507e-03	1.154228e+01	-6.225131e-04	1.831227e-04	9.685309e-04
