Timestamp,Gate_Voltage,Drain_Voltage,Drain_Current
10:49:12.531862,2.5,4.1000000000000005,0.001879382
10:49:13.617707,2.5,4.2,0.001880807
10:49:14.705355,2.5,4.3,0.001879633
10:49:15.791452,2.5,4.4,0.001880668
10:49:16.879547,2.5,4.5,0.001886064
10:49:17.965682,2.5,4.6000000000000005,0.00188599
10:49:19.055363,2.5,4.7,0.001886712
10:49:20.142157,2.5,4.800000000000001,0.00189199
10:49:21.230255,2.5,4.9,0.001895879
10:49:22.316493,2.5,5.0,0.001897371
10:49:24.407335,3.0,0.0,-9.679525e-06
10:49:25.659836,3.0,0.1,0.0004717347
10:49:27.058644,3.0,0.2,0.001526368
10:49:28.380913,3.0,0.30000000000000004,0.001736766
10:49:29.467225,3.0,0.4,0.001753758
10:49:30.554893,3.0,0.5,0.001760402
10:49:31.641268,3.0,0.6000000000000001,0.001766128
10:49:32.729965,3.0,0.7000000000000001,0.001768739
10:49:33.816537,3.0,0.8,0.001773502
10:49:34.905540,3.0,0.9,0.001779134
10:49:35.991800,3.0,1.0,0.001781553
10:49:37.079969,3.0,1.1,0.001783516
10:49:38.165974,3.0,1.2000000000000002,0.001788939
10:49:39.255279,3.0,1.3,0.001794127
10:49:40.342165,3.0,1.4000000000000001,0.001794292
10:49:41.429813,3.0,1.5,0.001800035
10:49:42.515998,3.0,1.6,0.00180096
10:49:43.604717,3.0,1.7000000000000002,0.001804601
10:49:44.691465,3.0,1.8,0.001809501
10:49:45.780184,3.0,1.9000000000000001,0.001808353
10:49:46.866529,3.0,2.0,0.001813794
10:49:47.954779,3.0,2.1,0.001813194
10:49:49.040675,3.0,2.2,0.00181721
10:49:50.129540,3.0,2.3000000000000003,0.001821337
10:49:51.215457,3.0,2.4000000000000004,0.001824519
10:49:52.303340,3.0,2.5,0.001825197
10:49:53.389246,3.0,2.6,0.001825089
10:49:54.477600,3.0,2.7,0.001826939
10:49:55.563641,3.0,2.8000000000000003,0.00182935
10:49:56.652947,3.0,2.9000000000000004,0.001832941
10:49:57.739193,3.0,3.0,0.001835026
10:49:58.827626,3.0,3.1,0.001836319
10:49:59.913797,3.0,3.2,0.001840364
10:50:01.001976,3.0,3.3000000000000003,0.001839758
10:50:02.089039,3.0,3.4000000000000004,0.00184569
10:50:03.176885,3.0,3.5,0.001849381
10:50:04.263153,3.0,3.6,0.001846002
10:50:05.351827,3.0,3.7,0.001847508
10:50:06.438498,3.0,3.8000000000000003,0.001851143
10:50:07.527468,3.0,3.9000000000000004,0.001851812
10:50:08.614016,3.0,4.0,0.001853202
10:50:09.701607,3.0,4.1000000000000005,0.001857381
10:50:10.787632,3.0,4.2,0.001858291
10:50:11.876903,3.0,4.3,0.001863814
10:50:12.963368,3.0,4.4,0.001866394
10:50:14.052809,3.0,4.5,0.001862926
10:50:15.138847,3.0,4.6000000000000005,0.001868706
10:50:16.227025,3.0,4.7,0.001872114
10:50:17.313256,3.0,4.800000000000001,0.001868515
10:50:18.402671,3.0,4.9,0.001873793
10:50:19.489017,3.0,5.0,0.001873433
10:50:21.579182,3.5,0.0,-9.614204e-06
10:50:22.831154,3.5,0.1,0.0004763654
10:50:24.229618,3.5,0.2,0.001522263
10:50:25.550905,3.5,0.30000000000000004,0.001724166
10:50:26.637125,3.5,0.4,0.001741371
10:50:27.726186,3.5,0.5,0.001746365
10:50:28.812578,3.5,0.6000000000000001,0.001752067
10:50:29.900495,3.5,0.7000000000000001,0.0017538
10:50:30.986712,3.5,0.8,0.001760537
10:50:32.072884,3.5,0.9,0.001759595
10:50:33.159016,3.5,1.0,0.001763001
10:50:34.247125,3.5,1.1,0.001768601
10:50:35.333372,3.5,1.2000000000000002,0.001774297
10:50:36.422280,3.5,1.3,0.001776849
10:50:37.508549,3.5,1.4000000000000001,0.001780155
10:50:38.596796,3.5,1.5,0.001780253
10:50:39.682851,3.5,1.6,0.001786937
10:50:40.772073,3.5,1.7000000000000002,0.00179065
10:50:41.858236,3.5,1.8,0.00179002
10:50:42.946082,3.5,1.9000000000000001,0.001797881
10:50:44.032266,3.5,2.0,0.001796351
10:50:45.120204,3.5,2.1,0.001801536
10:50:46.206599,3.5,2.2,0.001806416
10:50:47.295964,3.5,2.3000000000000003,0.00180571
10:50:48.382152,3.5,2.4000000000000004,0.001809403
10:50:49.470574,3.5,2.5,0.001812643
10:50:50.556785,3.5,2.6,0.001813177
10:50:51.645898,3.5,2.7,0.001813925
10:50:52.731958,3.5,2.8000000000000003,0.001817511
10:50:53.820888,3.5,2.9000000000000004,0.001820077
10:50:54.907059,3.5,3.0,0.00182348
10:50:55.995299,3.5,3.1,0.001825982
10:50:57.081455,3.5,3.2,0.001824018
10:50:58.170719,3.5,3.3000000000000003,0.001828951
10:50:59.256745,3.5,3.4000000000000004,0.001834554
10:51:00.345202,3.5,3.5,0.001835666
10:51:01.431115,3.5,3.6,0.001835407
10:51:02.518604,3.5,3.7,0.001839061
10:51:03.604805,3.5,3.8000000000000003,0.001840879
10:51:04.693534,3.5,3.9000000000000004,0.001844206
10:51:05.779764,3.5,4.0,0.001846742
10:51:06.868122,3.5,4.1000000000000005,0.001847103
10:51:07.954748,3.5,4.2,0.001849274
10:51:09.043946,3.5,4.3,0.001851842
10:51:10.130493,3.5,4.4,0.00185563
10:51:11.218691,3.5,4.5,0.001856152
10:51:12.304812,3.5,4.6000000000000005,0.001857085
10:51:13.393147,3.5,4.7,0.001862413
10:51:14.479731,3.5,4.800000000000001,0.001862844
10:51:15.569310,3.5,4.9,0.001865944
10:51:16.655495,3.5,5.0,0.001864904
