time	V(vi)	V(vo)
2.834225958516765e-03	7.335231e+00	5.622103e+00
2.843991583516765e-03	7.325500e+00	5.621152e+00
2.853757208516764e-03	7.315493e+00	5.620165e+00
2.863522833516764e-03	7.305211e+00	5.619142e+00
2.873288458516764e-03	7.294653e+00	5.618082e+00
2.883054083516764e-03	7.283821e+00	5.616984e+00
2.892819708516764e-03	7.272715e+00	5.615847e+00
2.902585333516763e-03	7.261334e+00	5.614670e+00
2.912350958516763e-03	7.249681e+00	5.613454e+00
2.922116583516763e-03	7.237754e+00	5.612196e+00
2.931882208516763e-03	7.225555e+00	5.610896e+00
2.941647833516762e-03	7.213084e+00	5.609553e+00
2.951413458516762e-03	7.200342e+00	5.608166e+00
2.961179083516762e-03	7.187328e+00	5.606735e+00
2.970944708516762e-03	7.174044e+00	5.605258e+00
2.980710333516762e-03	7.160489e+00	5.603734e+00
2.990475958516761e-03	7.146665e+00	5.602163e+00
3.000241583516761e-03	7.132572e+00	5.600544e+00
3.010007208516761e-03	7.118210e+00	5.598875e+00
3.019772833516761e-03	7.103581e+00	5.597156e+00
3.029538458516761e-03	7.088684e+00	5.595385e+00
3.039304083516760e-03	7.073520e+00	5.593562e+00
3.049069708516760e-03	7.058090e+00	5.591684e+00
3.058835333516760e-03	7.042394e+00	5.589753e+00
3.068600958516760e-03	7.026433e+00	5.587766e+00
3.078366583516760e-03	7.010207e+00	5.585721e+00
3.088132208516759e-03	6.993717e+00	5.583619e+00
3.097897833516759e-03	6.976964e+00	5.581458e+00
3.107663458516759e-03	6.959949e+00	5.579236e+00
3.117429083516759e-03	6.942671e+00	5.576952e+00
3.127194708516759e-03	6.925132e+00	5.574605e+00
3.136960333516758e-03	6.907332e+00	5.572195e+00
3.146725958516758e-03	6.889273e+00	5.569718e+00
3.156491583516758e-03	6.870954e+00	5.567174e+00
3.166257208516758e-03	6.852376e+00	5.564562e+00
3.176022833516757e-03	6.833539e+00	5.561879e+00
3.185788458516757e-03	6.814446e+00	5.559125e+00
3.195554083516757e-03	6.795097e+00	5.556297e+00
3.205319708516757e-03	6.775491e+00	5.553395e+00
3.215085333516757e-03	6.755631e+00	5.550415e+00
3.224850958516756e-03	6.735516e+00	5.547356e+00
3.234616583516756e-03	6.715147e+00	5.544216e+00
3.244382208516756e-03	6.694526e+00	5.540993e+00
3.254147833516756e-03	6.673653e+00	5.537685e+00
3.263913458516756e-03	6.652528e+00	5.534289e+00
3.273679083516755e-03	6.631153e+00	5.530803e+00
3.283444708516755e-03	6.609528e+00	5.527225e+00
3.293210333516755e-03	6.587654e+00	5.523550e+00
3.302975958516755e-03	6.565533e+00	5.519777e+00
3.312741583516755e-03	6.543164e+00	5.515903e+00
3.322507208516754e-03	6.520548e+00	5.511923e+00
3.332272833516754e-03	6.497688e+00	5.507836e+00
3.342038458516754e-03	6.474583e+00	5.503637e+00
3.351804083516754e-03	6.451233e+00	5.499322e+00
3.361569708516754e-03	6.427641e+00	5.494888e+00
3.371335333516753e-03	6.403808e+00	5.490329e+00
3.381100958516753e-03	6.379733e+00	5.485642e+00
3.390866583516753e-03	6.355417e+00	5.480822e+00
3.400632208516753e-03	6.330863e+00	5.475864e+00
3.410397833516752e-03	6.306070e+00	5.470761e+00
3.420163458516752e-03	6.281039e+00	5.465510e+00
3.429929083516752e-03	6.255773e+00	5.460103e+00
3.439694708516752e-03	6.230270e+00	5.454534e+00
3.449460333516752e-03	6.204534e+00	5.448796e+00
3.459225958516751e-03	6.178563e+00	5.442882e+00
3.468991583516751e-03	6.152360e+00	5.436785e+00
3.478757208516751e-03	6.125925e+00	5.430496e+00
3.488522833516751e-03	6.099260e+00	5.424006e+00
3.498288458516751e-03	6.072365e+00	5.417308e+00
3.508054083516750e-03	6.045241e+00	5.410390e+00
3.517819708516750e-03	6.017890e+00	5.403242e+00
3.527585333516750e-03	5.990312e+00	5.395854e+00
3.537350958516750e-03	5.962509e+00	5.388213e+00
3.547116583516750e-03	5.934481e+00	5.380308e+00
3.556882208516749e-03	5.906229e+00	5.372124e+00
3.566647833516749e-03	5.877756e+00	5.363648e+00
3.576413458516749e-03	5.849061e+00	5.354866e+00
3.586179083516749e-03	5.820146e+00	5.345760e+00
3.595944708516749e-03	5.791012e+00	5.336314e+00
3.605710333516748e-03	5.761660e+00	5.326510e+00
3.615475958516748e-03	5.732090e+00	5.316330e+00
3.625241583516748e-03	5.702305e+00	5.305753e+00
3.635007208516748e-03	5.672306e+00	5.294758e+00
3.644772833516747e-03	5.642092e+00	5.283322e+00
3.654538458516747e-03	5.611667e+00	5.271423e+00
3.664304083516747e-03	5.581030e+00	5.259036e+00
3.674069708516747e-03	5.550183e+00	5.246134e+00
3.683835333516747e-03	5.519126e+00	5.232691e+00
3.693600958516746e-03	5.487863e+00	5.218679e+00
3.703366583516746e-03	5.456392e+00	5.204071e+00
3.713132208516746e-03	5.424716e+00	5.188837e+00
3.722897833516746e-03	5.392837e+00	5.172947e+00
3.732663458516746e-03	5.360753e+00	5.156373e+00
3.742429083516745e-03	5.328468e+00	5.139085e+00
3.752194708516745e-03	5.295983e+00	5.121054e+00
3.761960333516745e-03	5.263298e+00	5.102254e+00
3.771725958516745e-03	5.230414e+00	5.082660e+00
3.781491583516745e-03	5.197334e+00	5.062249e+00
3.791257208516744e-03	5.164059e+00	5.041000e+00
3.801022833516744e-03	5.130589e+00	5.018899e+00
3.810788458516744e-03	5.096925e+00	4.995933e+00
3.820554083516744e-03	5.063070e+00	4.972095e+00
3.830319708516744e-03	5.029024e+00	4.947383e+00
3.840085333516743e-03	4.994789e+00	4.921802e+00
3.849850958516743e-03	4.960366e+00	4.895361e+00
3.859616583516743e-03	4.925756e+00	4.868075e+00
3.869382208516743e-03	4.890960e+00	4.839965e+00
3.879147833516742e-03	4.855981e+00	4.811056e+00
3.888913458516742e-03	4.820818e+00	4.781378e+00
3.898679083516742e-03	4.785474e+00	4.750965e+00
3.908444708516742e-03	4.749950e+00	4.719852e+00
3.918210333516742e-03	4.714248e+00	4.688077e+00
3.927975958516742e-03	4.678367e+00	4.655680e+00
3.937741583516742e-03	4.642311e+00	4.622698e+00
3.947507208516741e-03	4.606079e+00	4.589172e+00
3.957272833516741e-03	4.569674e+00	4.555137e+00
3.967038458516741e-03	4.533098e+00	4.520630e+00
3.976804083516741e-03	4.496350e+00	4.485685e+00
3.986569708516741e-03	4.459434e+00	4.450332e+00
3.996335333516740e-03	4.422349e+00	4.414602e+00
4.006100958516740e-03	4.385098e+00	4.378520e+00
4.015866583516740e-03	4.347682e+00	4.342112e+00
4.025632208516740e-03	4.310102e+00	4.305398e+00
4.035397833516740e-03	4.272359e+00	4.268400e+00
4.045163458516739e-03	4.234457e+00	4.231133e+00
4.054929083516739e-03	4.196394e+00	4.193616e+00
4.064694708516739e-03	4.158174e+00	4.155861e+00
4.074460333516739e-03	4.119796e+00	4.117881e+00
4.084225958516739e-03	4.081264e+00	4.079687e+00
4.093991583516738e-03	4.042579e+00	4.041289e+00
4.103757208516738e-03	4.003741e+00	4.002695e+00
4.113522833516738e-03	3.964752e+00	3.963914e+00
4.123288458516738e-03	3.925614e+00	3.924952e+00
4.133054083516738e-03	3.886328e+00	3.885815e+00
4.142819708516737e-03	3.846896e+00	3.846509e+00
4.152585333516737e-03	3.807319e+00	3.807039e+00
4.162350958516737e-03	3.767599e+00	3.767409e+00
4.172116583516737e-03	3.727737e+00	3.727623e+00
4.181882208516736e-03	3.687734e+00	3.687685e+00
4.191647833516736e-03	3.647593e+00	3.647598e+00
4.201413458516736e-03	3.607314e+00	3.607365e+00
4.211179083516736e-03	3.566900e+00	3.566989e+00
4.220944708516736e-03	3.526351e+00	3.526473e+00
4.230710333516735e-03	3.485670e+00	3.485818e+00
4.240475958516735e-03	3.444857e+00	3.445029e+00
4.250241583516735e-03	3.403914e+00	3.404105e+00
4.260007208516735e-03	3.362844e+00	3.363051e+00
4.269772833516735e-03	3.321646e+00	3.321867e+00
4.279538458516734e-03	3.280324e+00	3.280556e+00
4.289304083516734e-03	3.238878e+00	3.239120e+00
4.299069708516734e-03	3.197311e+00	3.197561e+00
4.308835333516734e-03	3.155623e+00	3.155879e+00
4.318600958516734e-03	3.113816e+00	3.114078e+00
4.328366583516733e-03	3.071892e+00	3.072159e+00
4.338132208516733e-03	3.029852e+00	3.030123e+00
4.347897833516733e-03	2.987698e+00	2.987973e+00
4.357663458516733e-03	2.945432e+00	2.945710e+00
4.367429083516733e-03	2.903054e+00	2.903335e+00
4.377194708516732e-03	2.860568e+00	2.860851e+00
4.386960333516732e-03	2.817974e+00	2.818259e+00
4.396725958516732e-03	2.775273e+00	2.775560e+00
4.406491583516732e-03	2.732469e+00	2.732757e+00
4.416257208516731e-03	2.689561e+00	2.689850e+00
4.426022833516731e-03	2.646552e+00	2.646843e+00
4.435788458516731e-03	2.603443e+00	2.603735e+00
4.445554083516731e-03	2.560237e+00	2.560529e+00
4.455319708516731e-03	2.516934e+00	2.517227e+00
4.465085333516730e-03	2.473536e+00	2.473830e+00
4.474850958516730e-03	2.430045e+00	2.430340e+00
4.484616583516730e-03	2.386463e+00	2.386759e+00
4.494382208516730e-03	2.342791e+00	2.343087e+00
4.504147833516730e-03	2.299030e+00	2.299327e+00
4.513913458516729e-03	2.255183e+00	2.255481e+00
4.523679083516729e-03	2.211251e+00	2.211550e+00
4.533444708516729e-03	2.167236e+00	2.167535e+00
4.543210333516729e-03	2.123139e+00	2.123439e+00
4.552975958516729e-03	2.078963e+00	2.079262e+00
4.562741583516728e-03	2.034708e+00	2.035008e+00
4.572507208516728e-03	1.990376e+00	1.990677e+00
4.582272833516728e-03	1.945970e+00	1.946271e+00
4.592038458516728e-03	1.901490e+00	1.901791e+00
4.601804083516728e-03	1.856938e+00	1.857240e+00
4.611569708516727e-03	1.812317e+00	1.812619e+00
4.621335333516727e-03	1.767628e+00	1.767930e+00
4.631100958516727e-03	1.722872e+00	1.723175e+00
4.640866583516727e-03	1.678051e+00	1.678354e+00
4.650632208516726e-03	1.633167e+00	1.633470e+00
4.660397833516726e-03	1.588221e+00	1.588525e+00
4.670163458516726e-03	1.543216e+00	1.543520e+00
4.679929083516726e-03	1.498152e+00	1.498457e+00
4.689694708516726e-03	1.453032e+00	1.453337e+00
4.699460333516725e-03	1.407858e+00	1.408163e+00
4.709225958516725e-03	1.362630e+00	1.362936e+00
4.718991583516725e-03	1.317351e+00	1.317657e+00
4.728757208516725e-03	1.272023e+00	1.272329e+00
4.738522833516725e-03	1.226647e+00	1.226953e+00
4.748288458516724e-03	1.181224e+00	1.181530e+00
4.758054083516724e-03	1.135757e+00	1.136063e+00
4.767819708516724e-03	1.090247e+00	1.090554e+00
4.777585333516724e-03	1.044696e+00	1.045003e+00
4.787350958516724e-03	9.991061e-01	9.994134e-01
4.797116583516723e-03	9.534783e-01	9.537858e-01
4.806882208516723e-03	9.078147e-01	9.081222e-01
4.816647833516723e-03	8.621168e-01	8.624246e-01
4.826413458516723e-03	8.163865e-01	8.166944e-01
4.836179083516723e-03	7.706254e-01	7.709336e-01
